time,trade_price,trade_volume,ask,bid 
112121650,22600,5000,8314032,10294228
112121650,22600,1700,8354497,10294228
112121650,22600,1000,8408416,10294228
112121650,22600,20300,8467260,10294228
112121650,22600,4000,8478565,10294228
112121650,22600,500,8559019,10294228
112121650,22600,1300,8575343,10294228
112121650,22600,10800,8593165,10294228
112121650,22600,2500,8610200,10294228
112121650,22600,1300,8659429,10294228
112121650,22600,5000,8694845,10294228
112121650,22600,13300,8704360,10294228
112121650,22600,4500,8706178,10294228
112121650,22600,15800,8739177,10294228
112121650,22600,5000,8740166,10294228
112121650,22600,900,8742903,10294228
112121650,22600,10000,8756650,10294228
112121650,22600,3000,8792462,10294228
112121650,22600,18100,8832143,10294228
112121650,22600,46000,8836591,10294228
112121650,22600,20000,8855241,10294228
112121650,22600,10000,8871665,10294228
112121650,22600,10300,8885138,10294228
112121650,22600,6000,8885274,10294228
112121650,22600,113400,8920739,10294228
112121650,22600,4500,8927639,10294228
112121650,22600,3300,8961241,10294228
112121650,22600,1000,8983615,10294228
112121650,22600,3000,8986832,10294228
112121650,22600,10000,8989310,10294228
112121650,22600,2000,8989413,10294228
112121650,22600,7800,8991732,10294228
112121650,22600,100,9065066,10294228
112121650,22600,600,9069613,10294228
112121650,22600,5000,9079118,10294228
112121650,22600,14600,9111991,10294228
112121650,22600,10200,9121869,10294228
112121650,22600,1000,9147663,10294228
112121650,22600,20000,9151848,10294228
112121650,22600,2000,9152159,10294228
112121650,22600,5000,9159792,10294228
112121650,22600,4600,9176336,10294228
112121650,22600,3000,9178532,10294228
112121650,22600,15000,9182488,10294228
112121650,22600,20300,9185037,10294228
112121650,22600,10000,9189865,10294228
112121650,22600,2000,9211689,10294228
112121650,22600,10000,9270193,10294228
112121650,22600,13000,9284025,10294228
112121650,22600,10000,9308212,10294228
112121650,22600,12400,9308352,10294228
112121650,22600,7400,9312435,10294228
112121650,22600,10000,9333465,10294228
112121650,22600,11800,9340275,10294228
112121650,22600,2000,9357952,10294228
112121650,22600,10000,9362367,10294228
112121650,22600,3200,9372641,10294228
112121650,22600,5000,9377039,10294228
112121650,22600,2000,9415684,10294228
112121650,22600,5200,9417620,10294228
112121650,22600,14600,9442465,10294228
112121650,22600,6300,9456825,10294228
112121650,22600,31000,9493561,10294228
112121650,22600,2000,9498817,10294228
112121650,22600,5000,9518728,10294228
112121650,22600,24800,9520388,10294228
112121650,22600,120000,9529911,10294228
112121650,22600,5000,9577471,10294228
112121650,22600,6000,9579672,10294228
112121650,22600,2000,9607025,10294228
112121650,22600,2500,9637800,10294228
112121650,22600,10000,9654185,10294228
112121650,22600,10000,9666774,10294228
112121650,22600,1100,9671117,10294228
112121650,22600,300,9698727,10294228
112121650,22600,200,9707035,10294228
112121650,22600,10000,9733413,10294228
112121650,22600,3800,9742937,10294228
112121650,22600,500,9752010,10294228
112121650,22600,300,9780562,10294228
112121650,22600,18600,9792606,10294228
112121650,22600,2000,9805575,10294228
112121650,22600,9900,9829722,10294228
112121650,22600,54500,9832150,10294228
112121650,22600,1000,9858372,10294228
112121650,22600,10000,9879136,10294228
112121650,22600,8000,9883778,10294228
112121650,22600,500,9890161,10294228
112121650,22600,31696,9900996,10294228
112121660,22600,18304,9900996,10294381
112121660,22600,800,9930862,10294381
112121660,22600,49900,9933799,10294381
112121660,22600,4000,9935865,10294381
112121660,22600,10000,9940751,10294381
112121660,22600,100,9944173,10294381
112121660,22600,100,9952362,10294381
112121660,22600,22900,9953902,10294381
112121660,22600,1409,9959894,10294381
112121660,22600,24800,9970354,10294381
112121660,22600,400,9970432,10294381
112121660,22600,300,9977132,10294381
112121660,22600,3800,9991680,10294381
112121660,22600,3000,10002321,10294381
112121660,22600,78900,10005347,10294381
112121660,22600,10000,10010695,10294381
112121660,22600,5000,10030246,10294381
112121660,22600,6900,10045720,10294381
112121660,22600,40000,10046032,10294381
112121660,22600,52800,10050528,10294381
112121660,22600,15400,10069839,10294381
112121660,22600,4700,10114565,10294381
112121660,22600,50000,10127517,10294381
112121660,22600,500,10158731,10294381
112121660,22600,500,10185684,10294381
112121660,22600,1000,10232999,10294381
112121660,22600,3100,10264458,10294381
112121660,22600,9987,10266757,10294381
112121690,22600,13,10266757,10294503
112121690,22700,7200,245839,10294521
112121800,22700,18800,245839,10294794
112124660,22700,3200,245839,10301101
112125960,22700,800,245839,10304267
112136910,22700,700,245839,10320917
112137150,22700,5000,245839,10321431
112141320,22600,200,10327202,10300914
112141320,22600,100,10327202,10302098
112141320,22600,300,10327202,10302179
112141320,22600,2100,10327202,10302470
112141320,22600,1800,10327202,10302578
112141320,22600,2200,10327202,10302617
112141320,22600,2400,10327202,10302760
112141320,22600,3200,10327202,10302993
112141320,22600,200,10327202,10309695
112141320,22600,100,10327202,10312284
112141320,22600,1400,10327202,10314142
112147880,22700,800,245839,10338722
112148790,22700,2400,245839,10340271
112154970,22600,5000,10349804,10314142
112159030,22700,800,245839,10356937
112204920,22700,800,245839,10366331
112205300,22600,8200,10366800,10314142
112205300,22600,1600,10366800,10315840
112205300,22600,2100,10366800,10315841
112205300,22600,900,10366800,10315843
112205300,22600,6200,10366800,10315846
112205300,22600,1300,10366800,10315876
112205300,22600,4000,10366800,10315877
112205300,22600,1100,10366800,10316262
112205300,22600,42700,10366800,10326560
112205300,22600,3500,10366800,10332945
112205300,22600,144900,10366800,10337330
112205300,22600,25000,10366800,10347030
112205300,22600,2000,10366800,10349301
112205300,22600,700,10366800,10351456
112205300,22600,18600,10366800,10353588
112205300,22600,5000,10366800,10356687
112205300,22600,33500,10366800,10357968
112205300,22600,10000,10366800,10361474
112205300,22600,10000,10366800,10362597
112205300,22600,3100,10366800,10366420
112205300,22600,3700,10366800,10366442
112205300,22600,8100,10366800,10366449
112205300,22600,6100,10366800,10366462
112205300,22600,8400,10366800,10366703
112205310,22600,1000,10366800,10366832
112205310,22600,2000,10366800,10366834
112205310,22600,4100,10366800,10366836
112205310,22600,4800,10366800,10366838
112205310,22600,1600,10366800,10366840
112205610,22600,20000,10366800,10367143
112206190,22600,10000,10366800,10367740
112206670,22600,15000,10366800,10368362
112206810,22600,7500,10366800,10368567
112206940,22600,7500,10366800,10368792
112207000,22600,500,10366800,10368925
112207420,22600,12700,10366800,10369665
112207770,22600,5000,10366800,10370223
112207820,22500,100,10370273,9926442
112207820,22500,3000,10370273,9930881
112208690,22600,3800,10366800,10371246
112209590,22600,100,10366800,10372231
112210020,22600,800,10366800,10372874
112210340,22600,4200,10366800,10373408
112210800,22600,2000,10366800,10374007
112211660,22600,1800,10366800,10374998
112211870,22600,7500,10366800,10375187
112211960,22600,1000,10366800,10375301
112212770,22600,7500,10366800,10376533
112212800,22600,10000,10366800,10376592
112212810,22600,1500,10366800,10376613
112213240,22600,100,10366800,10377303
112213320,22600,100,10366800,10377447
112213330,22600,100,10366800,10377462
112215270,22600,4900,10366800,10379895
112215290,22600,2900,10366800,10379927
112215290,22600,5200,10366800,10379930
112215310,22600,5000,10366800,10379943
112215580,22600,1600,10366800,10380276
112215580,22600,3300,10366800,10380278
112215580,22600,1100,10366800,10380280
112215580,22600,4800,10366800,10380282
112215690,22600,7200,10366800,10380448
112216410,22600,200,10366800,10381860
112217020,22600,18600,10366800,10382632
112217020,22600,5300,10370664,10382632
112217830,22700,10000,245839,10383530
112220820,22600,12000,10387509,10382632
112221530,22700,900,245839,10388417
112225830,22700,1900,245839,10394970
112227980,22700,1100,245839,10397826
112228860,22700,1900,245839,10399096
112229390,22600,1600,10399834,10382632
112231870,22700,800,245839,10403423
112233100,22700,10000,245839,10404982
112236220,22700,700,245839,10409994
112239450,22700,400,245839,10414942
112239510,22700,1500,245839,10415021
112239510,22700,400,246305,10415021
112242890,22700,900,246305,10420541
112244380,22700,2400,246305,10422909
112247450,22700,1100,246305,10427396
112250520,22700,1200,246305,10431303
112253240,22700,1200,246305,10434880
112253600,22700,800,246305,10435313
112254240,22700,1100,246305,10436065
112258460,22700,900,246305,10441740
112258460,22700,1000,249216,10441740
112258460,22700,15000,278825,10441740
112258460,22700,400,445181,10441740
112258460,22700,300,512350,10441740
112258460,22700,200,707291,10441740
112258460,22700,12200,802655,10441740
112259300,22700,1200,802655,10442727
112300150,22700,1100,802655,10443662
112304710,22700,900,802655,10450759
112311230,22600,3000,10462091,10382632
112311650,22700,1200,802655,10462812
112315930,22700,800,802655,10470745
112318680,22700,2600,802655,10475858
112318680,22700,25500,813905,10475858
112318680,22700,10000,826061,10475858
112318680,22700,1500,837668,10475858
112318680,22700,10200,876440,10475858
112318680,22700,13300,885311,10475858
112318680,22700,20000,914879,10475858
112318680,22700,4100,1032268,10475858
112318680,22700,5000,1076738,10475858
112318680,22700,20100,1219071,10475858
112318680,22700,600,1309211,10475858
112318680,22700,23100,1340822,10475858
112318680,22700,10000,1396229,10475858
112318680,22700,91500,1411906,10475858
112318680,22700,46700,1524016,10475858
112321390,22600,1100,10481231,10382632
112321650,22600,2400,10481660,10382632
112322130,22700,800,1524016,10483079
112323270,22700,400,1524016,10485349
112327150,22700,700,1524016,10491892
112328720,22700,1000,1524016,10494924
112335340,22700,14700,1524016,10504251
112335340,22700,1000,1609775,10504251
112335340,22700,1000,1618893,10504251
112335340,22700,3000,1711217,10504251
112335340,22700,2000,1777003,10504251
112335340,22700,1000,2134426,10504251
112335340,22700,47600,2275705,10504251
112335340,22700,1000,2293156,10504251
112335340,22700,3800,2443289,10504251
112335340,22700,1000,2489795,10504251
112335340,22700,100000,2646514,10504251
112335340,22700,30000,2849771,10504251
112335340,22700,3000,2886435,10504251
112335340,22700,9600,2947920,10504251
112335340,22700,9800,2996517,10504251
112335340,22700,300,3050608,10504251
112335340,22700,5000,3072560,10504251
112335340,22700,4500,3177856,10504251
112335340,22700,1100,3253532,10504251
112335340,22700,10000,3510762,10504251
112335340,22700,10000,3783516,10504251
112335340,22700,30000,3827655,10504251
112335340,22700,31600,3834808,10504251
112337640,22700,900,3834808,10507491
112337930,22700,38200,3834808,10507877
112338410,22600,7400,10508402,10382632
112338900,22600,700,10508928,10382632
112343110,22700,6800,3834808,10513819
112344410,22600,2400,10515198,10382632
112348890,22700,800,3834808,10520036
112354310,22700,5000,3834808,10525296
112357810,22700,7700,3834808,10528968
112357810,22700,11400,3883144,10528968
112357810,22700,4000,3891850,10528968
112357810,22700,4100,4000105,10528968
112357810,22700,2800,4014770,10528968
112359980,22700,700,4014770,10530997
112400940,22700,2400,4014770,10532102
112410800,22700,800,4014770,10543936
112411960,22700,1100,4014770,10545096
112414360,22700,2400,4014770,10548987
112417060,22700,19800,4014770,10552956
112417060,22700,1300,4175837,10552956
112417180,22700,2200,4175837,10553078
112418580,22700,11500,4175837,10554915
112418580,22700,2000,4283634,10554915
112418580,22700,3600,4492981,10554915
112418580,22700,2000,4768472,10554915
112418580,22700,300,4963526,10554915
112418580,22700,10000,5010082,10554915
112418580,22700,20000,5474767,10554915
112418580,22700,5000,5496650,10554915
112418580,22700,9000,5561073,10554915
112418580,22700,6300,5574429,10554915
112418580,22700,2800,5790106,10554915
112418580,22700,800,6349505,10554915
112418580,22700,1000,6394439,10554915
112418580,22700,19000,6499032,10554915
112418580,22700,3000,6508083,10554915
112418580,22700,2000,6583818,10554915
112418580,22700,400,6603939,10554915
112418580,22700,18000,6799661,10554915
112418580,22700,1000,6821534,10554915
112418580,22700,27000,7190820,10554915
112418580,22700,1000,7377781,10554915
112418580,22700,2200,7539980,10554915
112418580,22700,10000,8169369,10554915
112418580,22700,10000,8188991,10554915
112418580,22700,2500,8190898,10554915
112418580,22700,29600,8279613,10554915
112419100,22700,1100,8279613,10555540
112419540,22600,2400,10556147,10382632
112420100,22700,1200,8279613,10556797
112421870,22700,800,8279613,10558705
112423450,22700,1200,8279613,10560683
112425880,22600,2600,10563470,10382632
112426820,22700,6500,8279613,10564332
112429470,22700,2400,8279613,10567248
112431800,22700,100,8279613,10569766
112432680,22700,800,8279613,10570505
112442340,22700,1900,8279613,10580244
112442350,22700,1100,8279613,10580259
112443820,22700,900,8279613,10582448
112444090,22700,2200,8279613,10582720
112444300,22700,200,8279613,10582897
112444300,22700,300,8293119,10582897
112444300,22700,10000,8371515,10582897
112444300,22700,50000,8631377,10582897
112444300,22700,3000,8652163,10582897
112444300,22700,4300,8703099,10582897
112444300,22700,5000,8798185,10582897
112444300,22700,24000,8807945,10582897
112444300,22700,7200,8860902,10582897
112444300,22700,9500,8881927,10582897
112444300,22700,70000,8914104,10582897
112444300,22700,3000,8959954,10582897
112444300,22700,100,8967244,10582897
112444300,22700,20000,8977806,10582897
112444300,22700,2800,9006646,10582897
112444300,22700,100,9073221,10582897
112444300,22700,700,9092625,10582897
112444300,22700,10000,9153878,10582897
112444300,22700,800,9171718,10582897
112445710,22700,100,9171718,10584322
112446640,22700,100,9171718,10585351
112446640,22700,2100,9192333,10585351
112446960,22700,1500,9192333,10585691
112446960,22700,5000,9394133,10585691
112446960,22700,1500,9492507,10585691
112448010,22700,3600,9492507,10586869
112448560,22700,7700,9492507,10587538
112451690,22700,1100,9492507,10590787
112451690,22700,5000,9492507,10590789
112451700,22700,4200,9492507,10590804
112451700,22700,1100,9492507,10590806
112452340,22700,10000,9492507,10591551
112453140,22700,8600,9492507,10592345
112454860,22600,100,10594005,10382632
112454880,22700,800,9492507,10594027
112457000,22700,1100,9492507,10596030
112457000,22700,1000,9576163,10596030
112457000,22700,12900,9627857,10596030
112457170,22700,22100,9627857,10596174
112458950,22700,10000,9627857,10598089
112500620,22700,5000,9627857,10600068
112500620,22700,100,9713151,10600068
112501010,22700,100,9713151,10600519
112501010,22700,100,9718726,10600519
112502050,22700,1900,9718726,10601707
112502050,22700,5100,9741220,10601707
112503390,22700,3900,9741220,10602929
112503390,22700,10000,9944809,10602929
112503390,22700,10000,9961813,10602929
112503390,22700,3100,9980333,10602929
112505770,22700,800,9980333,10605352
112512980,22700,2400,9980333,10612691
112516860,22700,800,9980333,10616815
112518780,22700,1200,9980333,10618617
112527920,22700,700,9980333,10629693
112529870,22700,1000,9980333,10632410
112529870,22700,200,9996796,10632410
112529870,22700,10000,10072468,10632410
112529870,22700,8800,10132228,10632410
112534920,22700,1200,10132228,10640000
112534920,22700,16000,10176231,10640000
112534920,22700,9000,10327332,10640000
112534920,22700,9900,10330503,10640000
112534920,22700,6600,10349836,10640000
112534920,22700,400,10380793,10640000
112534920,22700,1000,10405655,10640000
112534920,22700,5900,10449653,10640000
112538780,22700,800,10449653,10644824
112543260,22700,900,10449653,10650950
112543260,22700,200,10453821,10650950
112543260,22700,100,10495320,10650950
112549890,22700,800,10495320,10657942
112558270,22700,1000,10495320,10666296
112600840,22700,800,10495320,10668671
112602060,22700,1300,10495320,10670075
112602060,22700,1000,10520162,10670075
112602060,22700,2700,10534578,10670075
112604310,22700,1000,10534578,10672114
112612120,22700,600,10534578,10680328
112612120,22700,200,10536004,10680328
112613090,22700,400,10536004,10681365
112613840,22700,700,10536004,10682625
112613840,22700,1700,10538735,10682625
112614010,22700,1200,10538735,10682885
112614090,22700,800,10538735,10683005
112616340,22700,1200,10538735,10685712
112618900,22700,1100,10538735,10688740
112618900,22700,1900,10542468,10688740
112618900,22700,800,10542468,10688743
112619030,22700,400,10542468,10689075
112621070,22700,300,10542468,10691689
112622170,22700,10000,10542468,10693455
112622790,22700,900,10542468,10694220
112624250,22700,1200,10542468,10695631
112624650,22700,2200,10542468,10696069
112629530,22700,1100,10542468,10701901
112630370,22700,3600,10542468,10702781
112630560,22700,3300,10542468,10702991
112632640,22700,1100,10542468,10704866
112634270,22700,4600,10542468,10706485
112634720,22700,800,10542468,10706836
112634830,22700,2800,10542468,10706939
112635870,22700,1100,10542468,10707927
112636720,22700,10000,10542468,10709077
112636800,22700,2400,10542468,10709198
112642790,22700,1200,10542468,10715281
112645910,22700,700,10542468,10718432
112656970,22700,800,10542468,10729991
112657040,22600,40400,10730046,10382632
112657040,22600,2200,10730046,10384579
112657040,22600,10400,10730046,10388115
112659130,22700,1000,10542468,10732130
112702960,22700,1000,10542468,10737333
112707110,22700,2000,10542468,10741093
112707220,22700,1100,10542468,10741217
112707800,22700,700,10542468,10741708
112718980,22700,800,10542468,10752576
112719390,22700,1200,10542468,10753113
112721570,22700,2500,10542468,10755295
112727550,22700,10000,10542468,10761661
112729790,22700,700,10542468,10764343
112731530,22700,1200,10542468,10766213
112740880,22700,800,10542468,10774345
112745180,22700,10000,10542468,10777766
112750340,22600,1000,10782548,10388115
112751250,22700,15800,10542468,10783329
112751250,22700,100,10543560,10783329
112751250,22700,4100,10545676,10783329
112751620,22700,800,10545676,10783626
112752180,22600,100,10784177,10388115
112756920,22700,5100,10545676,10788392
112756920,22700,4900,10558357,10788392
112759020,22700,1100,10558357,10790096
112759100,22700,20000,10558457,10790142
112802290,22700,2400,10572018,10793001
112802290,22700,2000,10581837,10793001
112802290,22700,20000,10643929,10793001
112802290,22700,1500,10647966,10793001
112802290,22700,7000,10674958,10793001
112802290,22700,1000,10680566,10793001
112802290,22700,5000,10685605,10793001
112802290,22700,5200,10688538,10793001
112802830,22700,900,10688538,10793437
112806970,22700,13900,10688538,10796986
112806970,22700,4700,10692793,10796986
112806970,22700,2000,10694699,10796986
112806970,22700,5000,10703353,10796986
112806970,22700,5900,10710255,10796986
112806970,22700,100,10717938,10796986
112812530,22700,6500,10717938,10801431
112812530,22700,3500,10725810,10801431
112813360,22600,100,10802158,10388115
112813580,22700,800,10725810,10802332
112815680,22700,6700,10725810,10803878
112815680,22700,1600,10729580,10803878
112815680,22700,4000,10730939,10803878
112815680,22700,6600,10749128,10803878
112819060,22700,6400,10749128,10806654
112819480,22700,10000,10749128,10806984
112820540,22700,1700,10749128,10807775
112824810,22700,700,10749128,10811080
112827170,22700,4600,10749128,10812977
112827170,22700,400,10775353,10812977
112828320,22700,5000,10775353,10813913
112829060,22700,1100,10775353,10814475
112835860,22700,700,10780570,10820159
112845760,22700,9300,10780570,10827801
112845760,22700,700,10786286,10827801
112846250,22700,300,10786286,10828247
112846250,22700,300,10786802,10828247
112846250,22700,500,10788825,10828247
112846750,22700,900,10788825,10828650
112848260,22700,11000,10788825,10829712
112848260,22700,10000,10793338,10829712
112848260,22700,100,10797913,10829712
112848260,22700,100,10798710,10829712
112848260,22700,1000,10800201,10829712
112848260,22700,4000,10802435,10829712
112848260,22700,800,10808033,10829712
112848260,22700,33000,10815521,10829712
112850630,22700,10000,10815521,10831302
112857080,22700,20000,10815521,10836159
112857900,22700,900,10815521,10836869
112901200,22600,100,10840424,10388115
112903680,22700,1100,10815521,10842679
112906430,22700,2400,10815521,10845114
112906730,22700,17600,10815521,10845426
112906740,22700,1100,10815521,10845431
112908680,22600,1100,10847280,10388115
112908840,22700,800,10815521,10847405
112909590,22700,500,10815521,10848067
112911530,22700,2200,10815521,10850142
112913110,22700,2200,10815521,10852056
112915070,22700,1100,10815521,10853965
112918720,22700,2400,10815521,10857896
112918790,22700,1100,10815521,10857966
112919820,22700,900,10815521,10859057
112922260,22700,1100,10815521,10861384
112923030,22700,400,10815521,10862019
112926090,22700,200,10815521,10865286
112930630,22700,700,10815521,10869405
112930900,22700,1100,10815521,10869690
112934960,22700,1100,10815521,10873080
112936890,22700,2400,10815521,10874644
112939220,22700,3900,10815521,10876479
112940160,22700,1100,10815521,10877237
112941640,22700,800,10815521,10878397
112946250,22700,3000,10815521,10881853
112949550,22600,600,10884790,10388115
112951050,22700,5000,10815521,10886043
112952830,22700,800,10815521,10888593
130000180,22700,25300,10815521,10907462
130000180,22700,12400,10827791,10907462
130000180,22700,2500,10829098,10907462
130000180,22700,19800,10830213,10907462
130000250,22700,2500,10830213,10912400
130000250,22700,1200,10830213,10912890
130000410,22700,400,10830213,10923942
130000430,22600,4800,10925700,10388115
130000450,22700,6100,10830213,10927017
130000450,22700,16200,10835755,10927017
130000630,22700,1200,10835755,10936114
130000720,22600,100,10942076,10388115
130000780,22700,7400,10835755,10945323
130001000,22600,1000,10954548,10388115
130001030,22600,100,10955503,10388115
130001050,22700,800,10835755,10956108
130001060,22600,2000,10956417,10388115
130001170,22700,10000,10835755,10961459
130001640,22700,1000,10835755,10981712
130001830,22700,26200,10835755,10987153
130001830,22700,23800,10840537,10987153
130001890,22700,200,10840537,10989747
130001980,22700,7200,10840537,10991889
130002040,22600,100,10993515,10388115
130002160,22700,200,10840537,10997565
130002250,22700,5600,10840537,11000099
130002380,22600,400,11003526,10388115
130002390,22700,6000,10840537,11003836
130002460,22700,100,10840537,11005821
130002510,22700,2000,10840537,11007050
130002880,22700,2900,10840537,11014932
130002890,22700,5000,10840537,11015312
130003030,22700,4000,10840537,11018047
130003270,22700,18800,10840537,11023552
130003530,22700,6800,10840537,11028113
130003920,22700,200,10840537,11033079
130004800,22700,500,10840537,11047103
130005020,22700,3000,10840537,11049207
130005800,22700,700,10840537,11058843
130006880,22700,10000,10840537,11066546
130007120,22700,12400,10840537,11068428
130007190,22700,600,10840537,11069244
130007300,22700,500,10840537,11070242
130007770,22700,300,10840537,11072707
130015550,22700,800,10840537,11094068
130017120,22700,1100,10840537,11098807
130017820,22700,2400,10840537,11100222
130024710,22700,700,10840537,11118011
130024710,22700,100,10876218,11118011
130024710,22700,2200,10878391,11118011
130024710,22700,3400,10911779,11118011
130026860,22700,800,10911779,11124119
130028020,22600,200,11127793,10388115
130037960,22700,800,10911779,11153518
130039150,22600,700,11155084,10392576
130046060,22700,600,10911779,11168700
130048950,22700,700,10911779,11173257
130050580,22600,2300,11176070,10392576
130057070,22600,18000,11184001,10392576
130059680,22700,700,10911779,11187222
130059680,22700,100,10923146,11187222
130108690,22700,300,10923146,11199006
130110630,22700,900,10923146,11201288
130117050,22600,7500,11208978,10392576
130118560,22700,900,10923146,11210388
130121640,22700,200,10956421,11214050
130121640,22700,500,10968253,11214050
130124280,22700,12800,10968253,11216913
130132700,22700,700,10968253,11225904
130137340,22600,101500,11230589,10392576
130141680,22600,1200,11235085,10392576
130143640,22700,800,10968253,11237106
130147980,22600,5100,11241044,10392576
130154920,22700,800,10968253,11249156
130159050,22600,1100,11253971,10392576
130205030,22600,300,11261298,10392576
130205890,22700,900,10968253,11262015
130214570,22600,1000,11271457,10392576
130215990,22700,1000,10968253,11272774
130216950,22700,800,10968253,11273835
130221670,22700,1700,10968253,11278309
130221670,22700,4200,10984736,11278309
130225890,22600,1500,11282783,10392576
130227670,22700,700,10984736,11284411
130227870,22700,5000,10984736,11284729
130228220,22700,200,10984736,11285160
130238720,22700,800,10984736,11294673
130247700,22700,11000,10984736,11304035
130248190,22700,700,10984736,11304609
130249850,22700,800,10984736,11306353
130301910,22700,700,10984736,11317106
130313030,22700,900,10984736,11327447
130319590,22600,136000,11334615,10392576
130324010,22700,800,10984736,11339619
130325160,22700,300,10984736,11341288
130325420,22600,9000,11341829,10392576
130326640,22700,700,10984736,11343028
130334770,22700,900,10984736,11352204
130336530,22700,100,10984736,11353775
130345880,22700,800,10984736,11362862
130356970,22700,900,10984736,11372097
130407960,22700,800,10984736,11382187
130408420,22600,36800,11382544,10392576
130418630,22600,65800,11391455,10392576
130419010,22700,700,10984736,11391923
130423720,22600,4800,11396172,10392576
130429320,22600,2500,11401441,10392576
130430530,22700,900,10984736,11402495
130440900,22700,700,10984736,11412527
130442050,22600,9600,11413516,10392576
130448860,22700,1000,10984736,11419470
130451810,22700,800,10984736,11421937
130502850,22700,800,10984736,11431555
130504580,22600,5500,11433178,10392576
130506350,22600,700,11434529,10392576
130511420,22600,300,11439058,10392576
130514010,22700,700,10984736,11441382
130524580,22700,800,10984736,11449914
130536050,22700,800,10984736,11459874
130543490,22600,600,11466261,10392576
130546780,22700,900,10984736,11468865
130557720,22700,800,10984736,11477569
130607850,22700,4000,10984736,11486665
130608650,22700,700,10984736,11487256
130619810,22700,800,10984736,11498215
130625520,22600,700,11506543,10392576
130625880,22700,1600,10984736,11507073
130630730,22700,800,10984736,11514244
130632490,22600,300,11516622,10392576
130633020,22600,1100,11517068,10392576
130641760,22700,900,10984736,11526805
130643600,22700,6500,10984736,11528615
130653120,22700,700,10984736,11536972
130703630,22700,700,10984736,11547429
130714530,22700,900,10984736,11557988
130724470,22700,100,10984736,11566551
130725750,22700,700,10984736,11567826
130737060,22700,800,10984736,11577866
130747790,22600,3600,11586106,10392576
130747980,22700,800,10984736,11586258
130758590,22700,700,10984736,11594792
130809780,22700,800,10984736,11603946
130811530,22600,11200,11605499,10392576
130811530,22600,200,11605499,10392839
130811530,22600,1400,11605499,10411010
130820570,22700,800,10984736,11613085
130832040,22700,800,10984736,11622210
130832250,22600,3600,11622372,10411010
130832250,22600,3700,11622372,10423280
130842680,22700,800,10984736,11630616
130842710,22600,1300,11630651,10423280
130842710,22600,10000,11630651,10499358
130842710,22600,1100,11630651,10504818
130843180,22700,3100,10984736,11631041
130850360,22700,3300,10984736,11636326
130853640,22700,900,10984736,11638657
130858410,22600,4800,11642513,10504818
130858410,22600,2000,11642513,10522341
130858410,22600,200,11642513,10527005
130858410,22600,2200,11642513,10531651
130858410,22600,5800,11642513,10540253
130905830,22700,700,10984736,11648495
130917030,22700,700,10984736,11657170
130919490,22600,1000,11658995,10540253
130921140,22700,1000,10984736,11660360
130927960,22700,800,10984736,11665742
130938600,22700,800,10984736,11673918
130949880,22700,700,10984736,11681814
130957500,22700,2200,10984736,11687768
131000010,22600,8300,11690846,10540253
131000010,22600,500,11690846,10553868
131000010,22600,200,11690846,10554175
131000610,22700,800,10984736,11692035
131001700,22600,2400,11694627,10554175
131003720,22600,17400,11696905,10554175
131003720,22600,5000,11696905,10657041
131003720,22600,300,11696905,10657478
131003720,22600,24000,11696905,10659048
131011070,22600,2400,11709371,10659048
131011740,22700,900,10984736,11710195
131012920,22600,1100,11711949,10659048
131013400,22700,18400,10984736,11713679
131014940,22600,3300,11715946,10659048
131017630,22600,2200,11721114,10659048
131018650,22600,900,11722411,10659048
131019400,22600,2500,11724752,10659048
131022670,22700,700,10984736,11730742
131026750,22700,100,10984736,11737161
131030610,22600,1100,11742725,10659048
131033570,22600,2200,11747204,10659048
131033670,22700,800,10984736,11747405
131034000,22600,900,11748019,10659048
131036300,22600,1100,11750939,10659048
131039900,22700,1300,10984736,11755037
131044930,22700,800,10984736,11760325
131049500,22600,6500,11764649,10659048
131054040,22700,2600,10984736,11768900
131054230,22700,2000,10984736,11769140
131055790,22700,700,10984736,11770893
131100320,22700,3200,10984736,11775383
131102650,22600,1800,11778260,10659048
131102650,22600,100,11778260,10674305
131102650,22600,1100,11778260,10682373
131106280,22600,8700,11782291,10682373
131106280,22600,600,11782291,10743696
131106280,22600,2000,11782291,10797285
131106280,22600,200,11782291,10808346
131106280,22600,3000,11782291,10838311
131106280,22600,2200,11782291,10839396
131106280,22600,5100,11782291,10842397
131106280,22600,100,11782291,10842735
131106280,22600,5200,11782291,10850854
131106900,22700,900,10984736,11783029
131116500,22600,900,11794085,10850854
131118010,22700,800,10984736,11795522
131128610,22700,700,10984736,11806648
131139640,22700,800,10984736,11817185
131149540,22600,3900,11826598,10850854
131149540,22600,700,11826598,10861986
131151130,22700,800,10984736,11827878
131201560,22700,800,10984736,11837239
131202700,22600,1800,11838119,10861986
131203010,22700,4000,10984736,11838351
131208950,22600,2200,11844047,10861986
131212920,22700,800,10984736,11848041
131217120,22600,1100,11852986,10861986
131218790,22600,2400,11854777,10861986
131218790,22600,900,11854777,10896137
131221620,22600,1100,11857818,10896137
131223460,22600,2400,11859785,10896137
131223460,22600,1100,11859785,10896920
131223590,22700,500,10984736,11859908
131226600,22600,100,11862981,10896920
131228290,22600,3200,11864995,10896920
131228290,22600,1200,11864995,10897686
131230430,22600,800,11867030,10897686
131230430,22600,500,11867030,10898369
131230430,22600,900,11867030,10910064
131240560,22600,4100,11875778,10910064
