wind_code,date,time,index,order,order_kind,function_code,order_price,order_volume
000629.SZ,20200327,110800960,5813,9705117,0,B,22600,700
000629.SZ,20200327,110801170,5814,9705290,0,B,22500,100
000629.SZ,20200327,110802890,5815,9706361,0,S,22800,2200
000629.SZ,20200327,110803830,5816,9707035,0,S,22600,200
000629.SZ,20200327,110808130,5817,9710176,0,B,22500,300
000629.SZ,20200327,110812210,5818,9713022,0,B,22600,800
000629.SZ,20200327,110812350,5819,9713151,0,S,22700,200
000629.SZ,20200327,110814080,5820,9714505,0,S,22500,10000
000629.SZ,20200327,110816140,5821,9716079,0,S,22400,6800
000629.SZ,20200327,110819480,5822,9718726,0,S,22700,2000
000629.SZ,20200327,110820240,5823,9719177,0,S,22800,200
000629.SZ,20200327,110822960,5824,9721011,0,B,22600,800
000629.SZ,20200327,110823950,5825,9721653,0,S,22500,1100
000629.SZ,20200327,110824850,5826,9722395,0,B,22300,5500
000629.SZ,20200327,110826030,5827,9723245,0,S,22500,27700
000629.SZ,20200327,110827800,5828,9724366,0,B,22400,100
000629.SZ,20200327,110829190,5829,9725282,0,B,22000,5000
000629.SZ,20200327,110829530,5830,9725519,0,B,22300,17800
000629.SZ,20200327,110830100,5831,9725910,0,S,22500,19800
000629.SZ,20200327,110831220,5832,9726793,0,S,22500,5000
000629.SZ,20200327,110832670,5833,9727658,0,B,22500,2500
000629.SZ,20200327,110833490,5834,9728158,0,S,22500,700
000629.SZ,20200327,110833780,5835,9728334,0,B,22600,800
000629.SZ,20200327,110838340,5836,9731683,0,B,22400,19800
000629.SZ,20200327,110840700,5837,9733413,0,S,22600,10000
000629.SZ,20200327,110842560,5838,9734876,0,B,22500,2100
000629.SZ,20200327,110844890,5839,9736444,0,B,22600,800
000629.SZ,20200327,110848000,5840,9738683,0,B,22500,4700
000629.SZ,20200327,110850010,5841,9740299,0,S,22500,89600
000629.SZ,20200327,110850480,5842,9740601,0,B,22500,900
000629.SZ,20200327,110851580,5843,9741220,0,S,22700,9000
000629.SZ,20200327,110854230,5844,9742937,0,S,22600,3800
000629.SZ,20200327,110854290,5845,9742961,0,S,23000,15000
000629.SZ,20200327,110854770,5846,9743243,0,S,22500,7000
000629.SZ,20200327,110855860,5847,9744114,0,B,22600,900
000629.SZ,20200327,110857220,5848,9745012,0,S,22500,30000
000629.SZ,20200327,110901390,5849,9748166,0,S,22500,5300
000629.SZ,20200327,110903600,5850,9749427,0,S,22500,1100
000629.SZ,20200327,110905870,5851,9751057,0,S,22500,5000
000629.SZ,20200327,110906800,5852,9751705,0,B,22600,800
000629.SZ,20200327,110907090,5853,9752010,0,S,22600,500
000629.SZ,20200327,110907810,5854,9752549,0,B,22000,100
000629.SZ,20200327,110915030,5855,9757508,0,S,22900,7500
000629.SZ,20200327,110916080,5856,9758218,0,S,22500,5000
000629.SZ,20200327,110917700,5857,9759273,0,B,22600,700
000629.SZ,20200327,110919360,5858,9760500,0,S,24800,42600
000629.SZ,20200327,110923060,5859,9762697,0,B,22500,5000
000629.SZ,20200327,110925750,5860,9764451,0,B,22500,10000
000629.SZ,20200327,110928700,5861,9766274,0,B,22600,800
000629.SZ,20200327,110929580,5862,9766841,0,B,23100,1100
000629.SZ,20200327,110929720,5863,9766953,0,S,22500,300
000629.SZ,20200327,110932490,5864,9768802,0,S,23200,16800
000629.SZ,20200327,110933750,5865,9769597,0,S,22500,20400
000629.SZ,20200327,110939100,5866,9773131,0,S,22500,19700
000629.SZ,20200327,110939160,5867,9773175,0,B,22500,3100
000629.SZ,20200327,110939740,5868,9773529,0,B,22600,900
000629.SZ,20200327,110940140,5869,9773912,0,S,22500,300
000629.SZ,20200327,110946190,5870,9777849,0,B,22500,19700
000629.SZ,20200327,110950590,5871,9780562,0,S,22600,300
000629.SZ,20200327,110951180,5872,9780853,0,B,22600,700
000629.SZ,20200327,110959030,5873,9786512,0,B,22500,100
000629.SZ,20200327,111000810,5874,9788124,0,B,22500,12700
000629.SZ,20200327,111001890,5875,9789725,0,B,22600,900
000629.SZ,20200327,111002780,5876,9790436,0,S,23900,1000
000629.SZ,20200327,111004630,5877,9792606,0,S,22600,18600
000629.SZ,20200327,111005640,5878,9793574,0,S,24800,10000
000629.SZ,20200327,111006570,5879,9794336,0,B,22500,300
000629.SZ,20200327,111007890,5880,9795857,0,B,22500,1300
000629.SZ,20200327,111008050,5881,9796053,0,B,22500,200
000629.SZ,20200327,111008100,5882,9796096,0,B,22500,300
000629.SZ,20200327,111012860,5883,9800302,0,B,22600,800
000629.SZ,20200327,111015590,5884,9802778,0,S,24200,2000
000629.SZ,20200327,111018780,5885,9805575,0,S,22600,2000
000629.SZ,20200327,111018820,5886,9805630,0,S,22500,100
000629.SZ,20200327,111023580,5887,9809586,0,B,22600,800
000629.SZ,20200327,111024460,5888,9810207,0,B,22500,4800
000629.SZ,20200327,111027880,5889,9812990,0,B,22500,100
000629.SZ,20200327,111034690,5890,9818182,0,B,22600,800
000629.SZ,20200327,111040960,5891,9823088,0,B,22400,10200
000629.SZ,20200327,111041370,5892,9823378,0,B,22400,9800
000629.SZ,20200327,111045840,5893,9826791,0,B,22600,700
000629.SZ,20200327,111047460,5894,9828069,0,B,22500,5200
000629.SZ,20200327,111049410,5895,9829722,0,S,22600,9900
000629.SZ,20200327,111052470,5896,9832150,0,S,22600,54500
000629.SZ,20200327,111056680,5897,9835294,0,B,22600,900
000629.SZ,20200327,111105590,5898,9842142,0,B,22500,6000
000629.SZ,20200327,111107730,5899,9843628,0,B,22600,800
000629.SZ,20200327,111110380,5900,9845549,0,B,22600,300
000629.SZ,20200327,111111520,5901,9846274,0,B,22400,100
000629.SZ,20200327,111113170,5902,9847652,0,S,24800,1800
000629.SZ,20200327,111118880,5903,9851229,0,B,22600,800
000629.SZ,20200327,111120680,5904,9852526,0,S,24000,20000
000629.SZ,20200327,111122120,5905,9853512,0,B,22500,3800
000629.SZ,20200327,111128680,5906,9857942,0,B,22500,8000
000629.SZ,20200327,111129530,5907,9858372,0,S,22600,1000
000629.SZ,20200327,111129580,5908,9858403,0,B,22600,900
000629.SZ,20200327,111133700,5909,9861219,0,S,23500,14000
000629.SZ,20200327,111134000,5910,9861553,0,B,22400,4200
000629.SZ,20200327,111138970,5911,9864737,0,S,22900,10000
000629.SZ,20200327,111140810,5912,9866146,0,B,22600,800
000629.SZ,20200327,111145690,5913,9869694,0,B,22500,6800
000629.SZ,20200327,111145720,5914,9869744,0,B,22500,9400
000629.SZ,20200327,111149090,5915,9872527,0,S,22500,8800
000629.SZ,20200327,111151950,5916,9874475,0,B,22600,800
000629.SZ,20200327,111157930,5917,9879136,0,S,22600,10000
000629.SZ,20200327,111200010,5918,9880654,0,B,22500,2200
000629.SZ,20200327,111202700,5919,9882624,0,B,22600,700
000629.SZ,20200327,111204140,5920,9883778,0,S,22600,8000
000629.SZ,20200327,111204900,5921,9884384,0,B,22500,10000
000629.SZ,20200327,111213090,5922,9890161,0,S,22600,500
000629.SZ,20200327,111214170,5923,9890782,0,B,22600,800
000629.SZ,20200327,111214630,5924,9891036,0,S,23000,3000
000629.SZ,20200327,111221070,5925,9895345,0,S,22800,90000
000629.SZ,20200327,111224610,5926,9897540,0,B,22600,700
000629.SZ,20200327,111228700,5927,9900532,0,S,22900,5000
000629.SZ,20200327,111229590,5928,9900996,0,S,22600,50000
000629.SZ,20200327,111230730,5929,9901671,0,S,22600,2000
000629.SZ,20200327,111235900,5930,9905483,0,B,22600,900
000629.SZ,20200327,111240100,5931,9908299,0,S,22500,10000
000629.SZ,20200327,111242700,5932,9910104,0,S,22600,1800
000629.SZ,20200327,111242700,5933,9910105,0,S,22400,7300
000629.SZ,20200327,111246990,5934,9912724,0,B,22600,800
000629.SZ,20200327,111253900,5935,9916876,0,B,22500,6000
000629.SZ,20200327,111253940,5936,9916889,0,B,22500,300
000629.SZ,20200327,111255120,5937,9917652,0,B,22500,52100
000629.SZ,20200327,111257630,5938,9919442,0,B,22600,800
000629.SZ,20200327,111300250,5939,9923526,0,B,22400,100
000629.SZ,20200327,111300960,5940,9924007,0,S,22500,10000
000629.SZ,20200327,111304240,5941,9925943,0,B,20500,200
000629.SZ,20200327,111305190,5942,9926442,0,B,22500,100
000629.SZ,20200327,111308880,5943,9928729,0,B,22600,900
000629.SZ,20200327,111312670,5944,9930862,0,S,22600,800
000629.SZ,20200327,111312700,5945,9930881,0,B,22500,9700
000629.SZ,20200327,111317170,5946,9933799,0,S,22600,49900
000629.SZ,20200327,111319950,5947,9935291,0,B,22600,700
000629.SZ,20200327,111321100,5948,9935865,0,S,22600,4000
000629.SZ,20200327,111323070,5949,9937041,0,B,22300,6700
000629.SZ,20200327,111325610,5950,9938885,0,B,22500,300
000629.SZ,20200327,111328750,5951,9940751,0,S,22600,10000
000629.SZ,20200327,111330770,5952,9942016,0,B,22600,800
000629.SZ,20200327,111334440,5953,9944173,0,S,22600,100
000629.SZ,20200327,111335700,5954,9944809,0,S,22700,10000
000629.SZ,20200327,111341780,5955,9948978,0,B,22600,800
000629.SZ,20200327,111347030,5956,9952333,0,B,22500,100
000629.SZ,20200327,111347090,5957,9952362,0,S,22600,100
000629.SZ,20200327,111348870,5958,9953378,0,S,22900,20000
000629.SZ,20200327,111348980,5959,9953480,0,B,22400,10000
000629.SZ,20200327,111349380,5960,9953784,0,B,22200,1300
000629.SZ,20200327,111349630,5961,9953902,0,S,22600,22900
000629.SZ,20200327,111353150,5962,9955882,0,B,22600,800
000629.SZ,20200327,111354580,5963,9956539,0,S,22600,1000
000629.SZ,20200327,111356090,5964,9957902,0,B,22500,1200
000629.SZ,20200327,111359640,5965,9959894,0,S,22600,1409
000629.SZ,20200327,111400600,5966,9960569,0,B,22500,400
000629.SZ,20200327,111402490,5967,9961813,0,S,22700,10000
000629.SZ,20200327,111402530,5968,9961829,0,B,22500,29900
000629.SZ,20200327,111403770,5969,9962605,0,B,22600,900
000629.SZ,20200327,111404090,5970,9962888,0,S,22800,15800
000629.SZ,20200327,111407580,5971,9965410,0,B,22500,200
000629.SZ,20200327,111414800,5972,9969775,0,B,22600,800
000629.SZ,20200327,111415730,5973,9970354,0,S,22600,24800
000629.SZ,20200327,111415790,5974,9970432,0,S,22600,400
000629.SZ,20200327,111419550,5975,9972698,0,B,22100,500
000629.SZ,20200327,111420090,5976,9973006,0,B,22400,36100
000629.SZ,20200327,111421910,5977,9974014,0,B,22000,1000
000629.SZ,20200327,111425820,5978,9976302,0,B,22400,65200
000629.SZ,20200327,111426870,5979,9976865,0,B,22600,800
000629.SZ,20200327,111427100,5980,9977016,0,S,22900,15800
000629.SZ,20200327,111427330,5981,9977132,0,S,22600,300
000629.SZ,20200327,111428110,5982,9977667,0,B,22500,3000
000629.SZ,20200327,111431950,5983,9979760,0,B,22500,1500
000629.SZ,20200327,111433140,5984,9980333,0,S,22700,10000
000629.SZ,20200327,111435600,5985,9981707,0,S,22800,1000
000629.SZ,20200327,111437580,5986,9982952,0,B,22600,800
000629.SZ,20200327,111444920,5987,9986957,0,B,22400,3500
000629.SZ,20200327,111447870,5988,9988542,0,S,23100,300
000629.SZ,20200327,111448800,5989,9989223,0,B,22600,800
000629.SZ,20200327,111450510,5990,9990270,0,S,22800,100
000629.SZ,20200327,111453040,5991,9991680,0,S,22600,3800
000629.SZ,20200327,111455790,5992,9993215,0,S,22500,10000
000629.SZ,20200327,111458050,5993,9994359,0,B,22600,700
000629.SZ,20200327,111458880,5994,9994743,0,B,22600,1000
000629.SZ,20200327,111459730,5995,9995105,0,B,22600,800
000629.SZ,20200327,111501930,5996,9996796,0,S,22700,200
000629.SZ,20200327,111509020,5997,10001022,0,B,22500,7900
000629.SZ,20200327,111510730,5998,10002008,0,B,22600,900
000629.SZ,20200327,111511340,5999,10002321,0,S,22600,3000
000629.SZ,20200327,111516180,6000,10005347,0,S,22600,78900
000629.SZ,20200327,111516350,6001,10005456,0,B,22300,34000
000629.SZ,20200327,111517060,6002,10005820,0,B,22500,2000
000629.SZ,20200327,111522030,6003,10008648,0,B,22600,700
000629.SZ,20200327,111525540,6004,10010695,0,S,22600,10000
000629.SZ,20200327,111528530,6005,10012716,0,S,22800,16000
000629.SZ,20200327,111529150,6006,10013132,0,B,22500,1000
000629.SZ,20200327,111532980,6007,10015947,0,B,22600,800
000629.SZ,20200327,111535630,6008,10017861,0,S,22900,2000
000629.SZ,20200327,111536250,6009,10018241,0,B,22500,10000
000629.SZ,20200327,111540360,6010,10021188,0,S,24000,1000
000629.SZ,20200327,111543880,6011,10023583,0,B,22600,800
000629.SZ,20200327,111543890,6012,10023587,0,B,22400,2000
000629.SZ,20200327,111553190,6013,10030246,0,S,22600,5000
000629.SZ,20200327,111555100,6014,10031561,0,B,22600,900
000629.SZ,20200327,111557610,6015,10033267,0,B,22100,400
000629.SZ,20200327,111559230,6016,10034637,0,S,22600,100
000629.SZ,20200327,111606110,6017,10039487,0,B,22600,800
000629.SZ,20200327,111607690,6018,10040510,0,B,22500,500
000629.SZ,20200327,111613670,6019,10044887,0,S,22500,2000
000629.SZ,20200327,111613760,6020,10044918,0,S,22500,1100
000629.SZ,20200327,111614760,6021,10045469,0,S,22500,1800
000629.SZ,20200327,111614860,6022,10045527,0,S,22500,4000
000629.SZ,20200327,111615160,6023,10045720,0,S,22600,6900
000629.SZ,20200327,111615560,6024,10045963,0,B,22500,1000
000629.SZ,20200327,111615680,6025,10046032,0,S,22600,40000
000629.SZ,20200327,111616780,6026,10046821,0,B,22600,800
000629.SZ,20200327,111619510,6027,10048525,0,S,22800,10000
000629.SZ,20200327,111620190,6028,10048879,0,B,22400,400
000629.SZ,20200327,111622660,6029,10050528,0,S,22600,52800
000629.SZ,20200327,111623690,6030,10051234,0,B,22500,90000
000629.SZ,20200327,111626530,6031,10053225,0,S,22600,30000
000629.SZ,20200327,111627720,6032,10053895,0,B,22600,800
000629.SZ,20200327,111638560,6033,10060752,0,B,21700,900
000629.SZ,20200327,111638680,6034,10060801,0,B,22600,900
000629.SZ,20200327,111642240,6035,10062839,0,S,22800,900
000629.SZ,20200327,111645510,6036,10064724,0,S,24800,118500
000629.SZ,20200327,111647220,6037,10065844,0,B,22500,300
000629.SZ,20200327,111649840,6038,10067324,0,B,22600,800
000629.SZ,20200327,111650830,6039,10067909,0,B,22400,25100
000629.SZ,20200327,111654470,6040,10069839,0,S,22600,15400
000629.SZ,20200327,111658000,6041,10071734,0,B,22500,20000
000629.SZ,20200327,111659230,6042,10072466,0,S,24800,1600
000629.SZ,20200327,111659240,6043,10072468,0,S,22700,10000
000629.SZ,20200327,111700760,6044,10073261,0,B,22600,700
000629.SZ,20200327,111701470,6045,10073824,0,B,22500,3000
000629.SZ,20200327,111704140,6046,10075345,0,B,22300,10000
000629.SZ,20200327,111706280,6047,10076525,0,S,22700,1000
000629.SZ,20200327,111709230,6048,10078331,0,S,22500,15000
000629.SZ,20200327,111711680,6049,10079777,0,B,22600,800
000629.SZ,20200327,111715950,6050,10082191,0,S,22500,2000
000629.SZ,20200327,111718560,6051,10083562,0,B,22500,4000
000629.SZ,20200327,111720630,6052,10084751,0,B,22000,200
000629.SZ,20200327,111723010,6053,10085986,0,B,22300,3900
000629.SZ,20200327,111723190,6054,10086073,0,B,22600,700
000629.SZ,20200327,111733600,6055,10092097,0,B,20400,100
000629.SZ,20200327,111734280,6056,10092622,0,B,22600,800
000629.SZ,20200327,111738110,6057,10094780,0,S,23500,14000
000629.SZ,20200327,111744030,6058,10098003,0,B,22500,100
000629.SZ,20200327,111744970,6059,10098429,0,B,22600,900
000629.SZ,20200327,111745170,6060,10098561,0,B,22500,18000
000629.SZ,20200327,111749240,6061,10101059,0,S,23000,2000
000629.SZ,20200327,111754490,6062,10104148,0,B,22500,10000
000629.SZ,20200327,111755950,6063,10104975,0,B,22600,900
000629.SZ,20200327,111757580,6064,10105973,0,B,22500,2400
000629.SZ,20200327,111757580,6065,10105974,0,B,22500,2200
000629.SZ,20200327,111757590,6066,10105977,0,B,22500,2100
000629.SZ,20200327,111757590,6067,10105978,0,S,22500,8000
000629.SZ,20200327,111757620,6068,10105991,0,S,22500,1100
000629.SZ,20200327,111759660,6069,10107174,0,S,22900,20000
000629.SZ,20200327,111759780,6070,10107253,0,S,22500,200
000629.SZ,20200327,111801020,6071,10108200,0,B,22500,2200
000629.SZ,20200327,111802280,6072,10109061,0,S,22500,2700
000629.SZ,20200327,111803530,6073,10109722,0,S,22500,5200
000629.SZ,20200327,111804000,6074,10110142,1,S,0,700
000629.SZ,20200327,111804000,6075,10110145,0,B,22500,700
000629.SZ,20200327,111804000,6076,10110150,0,B,22500,700
000629.SZ,20200327,111804000,6077,10110151,0,B,22500,700
000629.SZ,20200327,111804000,6078,10110152,0,B,22500,700
000629.SZ,20200327,111804000,6079,10110153,0,B,22500,700
000629.SZ,20200327,111804000,6080,10110154,0,B,22500,700
000629.SZ,20200327,111804060,6081,10110193,0,B,22500,700
000629.SZ,20200327,111804060,6082,10110200,0,B,22500,700
000629.SZ,20200327,111804070,6083,10110207,0,B,22500,700
000629.SZ,20200327,111804080,6084,10110215,0,B,22500,700
000629.SZ,20200327,111804080,6085,10110216,0,B,22500,700
000629.SZ,20200327,111806710,6086,10111873,0,B,22600,800
000629.SZ,20200327,111806720,6087,10111889,0,S,22500,200
000629.SZ,20200327,111807910,6088,10112740,0,S,22500,300
000629.SZ,20200327,111810050,6089,10113960,0,S,22500,800
000629.SZ,20200327,111811150,6090,10114565,0,S,22600,4700
000629.SZ,20200327,111812590,6091,10115522,0,S,22500,6000
000629.SZ,20200327,111812890,6092,10115769,0,B,22400,1500
000629.SZ,20200327,111814930,6093,10116789,0,S,22500,6200
000629.SZ,20200327,111815900,6094,10117444,1,S,0,700
000629.SZ,20200327,111816470,6095,10117855,0,B,22500,10000
000629.SZ,20200327,111817920,6096,10118632,0,B,22600,800
000629.SZ,20200327,111818600,6097,10119027,0,S,22500,900
000629.SZ,20200327,111819320,6098,10119750,1,S,0,700
000629.SZ,20200327,111828950,6099,10125313,0,B,22600,800
000629.SZ,20200327,111828950,6100,10125317,0,S,22500,4300
000629.SZ,20200327,111830690,6101,10126182,0,S,24800,1800
000629.SZ,20200327,111832580,6102,10127337,0,B,22100,1300
000629.SZ,20200327,111832930,6103,10127517,0,S,22600,50000
000629.SZ,20200327,111834150,6104,10128261,0,B,22500,20100
000629.SZ,20200327,111839880,6105,10131348,0,B,22600,800
000629.SZ,20200327,111841390,6106,10132228,0,S,22700,10000
000629.SZ,20200327,111842710,6107,10132902,0,S,22500,2900
000629.SZ,20200327,111846000,6108,10134721,0,B,22600,900
000629.SZ,20200327,111848590,6109,10136116,0,S,23300,77500
000629.SZ,20200327,111851010,6110,10137332,0,B,22600,800
000629.SZ,20200327,111853020,6111,10138470,0,B,21500,6000
000629.SZ,20200327,111857610,6112,10140957,0,S,24000,200000
000629.SZ,20200327,111858620,6113,10141652,0,B,22400,2000
000629.SZ,20200327,111900040,6114,10142344,0,B,22500,1000
000629.SZ,20200327,111902080,6115,10143658,0,B,22600,800
000629.SZ,20200327,111902520,6116,10143885,0,B,22500,700
000629.SZ,20200327,111905610,6117,10145610,0,B,23100,1100
000629.SZ,20200327,111912850,6118,10150220,0,B,22600,700
000629.SZ,20200327,111915170,6119,10151518,0,B,22500,1000
000629.SZ,20200327,111916220,6120,10152383,0,S,22700,1000
000629.SZ,20200327,111923320,6121,10156609,0,S,22500,5000
000629.SZ,20200327,111924000,6122,10156962,0,B,22600,900
000629.SZ,20200327,111926970,6123,10158641,0,B,22600,200
000629.SZ,20200327,111927200,6124,10158731,0,S,22600,500
000629.SZ,20200327,111934830,6125,10163406,0,B,22600,700
000629.SZ,20200327,111935590,6126,10163839,0,B,22500,200
000629.SZ,20200327,111936640,6127,10164521,0,B,22500,22300
000629.SZ,20200327,111943530,6128,10168543,0,B,22500,100
000629.SZ,20200327,111943700,6129,10168628,0,B,22500,20000
000629.SZ,20200327,111945720,6130,10169613,0,B,22600,900
000629.SZ,20200327,111945800,6131,10169686,0,B,22500,3200
000629.SZ,20200327,111947310,6132,10170780,0,B,22500,5900
000629.SZ,20200327,111956310,6133,10176231,0,S,22700,16000
000629.SZ,20200327,111956910,6134,10176608,0,B,22600,800
000629.SZ,20200327,111957430,6135,10176972,0,S,23900,4400
000629.SZ,20200327,112000570,6136,10179693,0,B,22500,100
000629.SZ,20200327,112000570,6137,10179694,0,B,22500,100
000629.SZ,20200327,112000570,6138,10179695,0,B,22500,100
000629.SZ,20200327,112000570,6139,10179696,0,B,22500,100
000629.SZ,20200327,112000610,6140,10179723,0,B,22500,100
000629.SZ,20200327,112000610,6141,10179724,0,B,22500,100
000629.SZ,20200327,112003580,6142,10182924,0,B,22500,100
000629.SZ,20200327,112003580,6143,10182927,0,B,22500,100
000629.SZ,20200327,112006160,6144,10185684,0,S,22600,500
000629.SZ,20200327,112007280,6145,10187085,0,B,22100,900
000629.SZ,20200327,112007700,6146,10187470,0,B,22600,800
000629.SZ,20200327,112014490,6147,10193132,0,S,23000,500
000629.SZ,20200327,112018900,6148,10197170,0,B,22600,700
000629.SZ,20200327,112024540,6149,10201902,0,B,22600,100
000629.SZ,20200327,112027160,6150,10204241,0,B,22500,100
000629.SZ,20200327,112030630,6151,10207269,0,B,22600,800
000629.SZ,20200327,112035540,6152,10213569,0,S,22500,1300
000629.SZ,20200327,112036380,6153,10214360,0,B,22500,3100
000629.SZ,20200327,112040350,6154,10220316,0,B,22100,10000
000629.SZ,20200327,112041880,6155,10221921,0,B,22600,800
000629.SZ,20200327,112041940,6156,10221979,0,B,22500,3200
000629.SZ,20200327,112043360,6157,10223698,0,B,23000,94300
000629.SZ,20200327,112043370,6158,10223731,0,B,22500,1800
000629.SZ,20200327,112045660,6159,10225871,0,B,22600,16800
000629.SZ,20200327,112048970,6160,10230034,0,B,22500,30300
000629.SZ,20200327,112051350,6161,10232999,0,S,22600,1000
000629.SZ,20200327,112052720,6162,10235378,0,B,22600,800
000629.SZ,20200327,112054750,6163,10237771,0,B,23000,9600
000629.SZ,20200327,112056390,6164,10240884,0,B,22500,500
000629.SZ,20200327,112057130,6165,10241588,0,B,22500,16500
000629.SZ,20200327,112058870,6166,10244884,0,B,22600,2800
000629.SZ,20200327,112100670,6167,10247892,0,S,23000,4200
000629.SZ,20200327,112102080,6168,10251884,0,S,22500,10000
000629.SZ,20200327,112102080,6169,10251891,0,B,22500,2000
000629.SZ,20200327,112102080,6170,10251894,0,B,22500,1500
000629.SZ,20200327,112102090,6171,10251897,0,B,22500,1100
000629.SZ,20200327,112102090,6172,10251902,0,B,22500,5200
000629.SZ,20200327,112102090,6173,10251905,0,B,22500,4100
000629.SZ,20200327,112102100,6174,10251914,0,B,22500,2100
000629.SZ,20200327,112102150,6175,10251981,0,B,22500,8000
000629.SZ,20200327,112102160,6176,10251992,0,B,22500,1200
000629.SZ,20200327,112102160,6177,10251996,0,B,22500,4700
000629.SZ,20200327,112102170,6178,10252026,0,B,22500,3100
000629.SZ,20200327,112102190,6179,10252041,0,B,22500,3500
000629.SZ,20200327,112102300,6180,10252222,0,S,22500,9800
000629.SZ,20200327,112103290,6181,10253863,0,B,22500,700
000629.SZ,20200327,112103610,6182,10254353,0,B,22600,1800
000629.SZ,20200327,112103690,6183,10254654,0,B,22600,700
000629.SZ,20200327,112104660,6184,10257883,0,B,22600,13200
000629.SZ,20200327,112104720,6185,10258059,0,B,22600,13200
000629.SZ,20200327,112104930,6186,10258454,0,B,22600,17600
000629.SZ,20200327,112105070,6187,10258693,0,B,22600,600
000629.SZ,20200327,112105900,6188,10259865,0,B,22500,29400
000629.SZ,20200327,112106150,6189,10260185,0,B,22500,15500
000629.SZ,20200327,112106640,6190,10260922,0,B,22500,100
000629.SZ,20200327,112106660,6191,10260982,0,B,22600,47100
000629.SZ,20200327,112107440,6192,10263624,0,B,22500,145500
000629.SZ,20200327,112107790,6193,10264302,0,B,22600,200
000629.SZ,20200327,112107890,6194,10264458,0,S,22600,3100
000629.SZ,20200327,112107890,6195,10264468,0,S,22400,6800
000629.SZ,20200327,112109030,6196,10266199,0,B,22500,100
000629.SZ,20200327,112109590,6197,10266757,0,S,22600,10000
000629.SZ,20200327,112109600,6198,10266772,0,B,22600,1500
000629.SZ,20200327,112110650,6199,10269765,0,B,22600,15000
000629.SZ,20200327,112112160,6200,10271976,0,B,22600,200
000629.SZ,20200327,112112660,6201,10272622,0,B,22600,9700
000629.SZ,20200327,112113820,6202,10275992,0,B,22600,20000
000629.SZ,20200327,112114730,6203,10278165,0,B,22600,700
000629.SZ,20200327,112120160,6204,10292062,0,B,22600,13200
000629.SZ,20200327,112121650,6205,10294228,0,B,22600,999900
000629.SZ,20200327,112121660,6206,10294381,0,B,22600,418600
000629.SZ,20200327,112121690,6207,10294503,0,B,22600,269500
000629.SZ,20200327,112121690,6208,10294521,0,B,22700,7200
000629.SZ,20200327,112121730,6209,10294620,0,B,22600,30500
000629.SZ,20200327,112121790,6210,10294768,0,B,22600,100
000629.SZ,20200327,112121800,6211,10294794,0,B,22700,18800
000629.SZ,20200327,112121880,6212,10295046,0,B,22500,7500
000629.SZ,20200327,112124600,6213,10300914,0,B,22600,200
000629.SZ,20200327,112124660,6214,10301101,0,B,22700,3200
000629.SZ,20200327,112124990,6215,10302098,0,B,22600,100
000629.SZ,20200327,112125030,6216,10302179,0,B,22600,300
000629.SZ,20200327,112125160,6217,10302470,0,B,22600,2100
000629.SZ,20200327,112125200,6218,10302578,0,B,22600,1800
000629.SZ,20200327,112125220,6219,10302617,0,B,22600,2200
000629.SZ,20200327,112125290,6220,10302760,0,B,22600,2400
000629.SZ,20200327,112125370,6221,10302993,0,B,22600,3200
000629.SZ,20200327,112125960,6222,10304267,0,B,22700,800
000629.SZ,20200327,112126270,6223,10304900,0,S,22700,3100
000629.SZ,20200327,112129290,6224,10309695,0,B,22600,200
000629.SZ,20200327,112129300,6225,10309706,0,B,22400,100
000629.SZ,20200327,112129340,6226,10309755,0,B,22500,10000
000629.SZ,20200327,112131090,6227,10312208,0,B,22500,29400
000629.SZ,20200327,112131140,6228,10312284,0,B,22600,100
000629.SZ,20200327,112132290,6229,10314142,0,B,22600,14600
000629.SZ,20200327,112133580,6230,10315840,0,B,22600,1600
000629.SZ,20200327,112133580,6231,10315841,0,B,22600,2100
000629.SZ,20200327,112133580,6232,10315843,0,B,22600,900
000629.SZ,20200327,112133580,6233,10315846,0,B,22600,6200
000629.SZ,20200327,112133590,6234,10315876,0,B,22600,1300
000629.SZ,20200327,112133590,6235,10315877,0,B,22600,4000
000629.SZ,20200327,112133800,6236,10316262,0,B,22600,1100
000629.SZ,20200327,112136350,6237,10319923,0,B,22500,10000
000629.SZ,20200327,112136910,6238,10320917,0,B,22700,700
000629.SZ,20200327,112137150,6239,10321431,0,B,22700,5000
000629.SZ,20200327,112138530,6240,10323301,0,B,22500,21800
000629.SZ,20200327,112140750,6241,10326560,0,B,22600,42700
000629.SZ,20200327,112141110,6242,10326994,0,B,22500,73400
000629.SZ,20200327,112141320,6243,10327202,0,S,22600,14000
000629.SZ,20200327,112141440,6244,10327332,0,S,22700,9000
000629.SZ,20200327,112141910,6245,10328153,0,B,22500,600
000629.SZ,20200327,112142200,6246,10328529,0,B,22500,9800
000629.SZ,20200327,112143490,6247,10330503,0,S,22700,9900
000629.SZ,20200327,112143860,6248,10331115,0,B,22500,120000
000629.SZ,20200327,112145330,6249,10332945,0,B,22600,3500
000629.SZ,20200327,112145340,6250,10332948,0,B,22500,5100
000629.SZ,20200327,112146240,6251,10336529,0,S,22800,3000
000629.SZ,20200327,112146680,6252,10337330,0,B,22600,144900
000629.SZ,20200327,112147880,6253,10338722,0,B,22700,800
000629.SZ,20200327,112148790,6254,10340271,0,B,22800,2400
