wind_code,date,time,bs_flag,trade_price,trade_volume,ask_order,bid_order,,,,,,,time,trade_price,trade_volume,ask,bid
000629.SZ,20200327,112318680,B,22700,10000,826061,10475858,,0,0,0,0,0,112318680,22700,10000,826061,10475858
000629.SZ,20200327,112318680,B,22700,1500,837668,10475858,,0,0,0,0,0,112318680,22700,1500,837668,10475858
000629.SZ,20200327,112318680,B,22700,10200,876440,10475858,,0,0,0,0,0,112318680,22700,10200,876440,10475858
000629.SZ,20200327,112318680,B,22700,13300,885311,10475858,,0,0,0,0,0,112318680,22700,13300,885311,10475858
000629.SZ,20200327,112318680,B,22700,20000,914879,10475858,,0,0,0,0,0,112318680,22700,20000,914879,10475858
000629.SZ,20200327,112318680,B,22700,4100,1032268,10475858,,0,0,0,0,0,112318680,22700,4100,1032268,10475858
000629.SZ,20200327,112318680,B,22700,5000,1076738,10475858,,0,0,0,0,0,112318680,22700,5000,1076738,10475858
000629.SZ,20200327,112318680,B,22700,20100,1219071,10475858,,0,0,0,0,0,112318680,22700,20100,1219071,10475858
000629.SZ,20200327,112318680,B,22700,600,1309211,10475858,,0,0,0,0,0,112318680,22700,600,1309211,10475858
000629.SZ,20200327,112318680,B,22700,23100,1340822,10475858,,0,0,0,0,0,112318680,22700,23100,1340822,10475858
000629.SZ,20200327,112318680,B,22700,10000,1396229,10475858,,0,0,0,0,0,112318680,22700,10000,1396229,10475858
000629.SZ,20200327,112318680,B,22700,91500,1411906,10475858,,0,0,0,0,0,112318680,22700,91500,1411906,10475858
000629.SZ,20200327,112318680,B,22700,46700,1524016,10475858,,0,0,0,0,0,112318680,22700,46700,1524016,10475858
000629.SZ,20200327,112321390,S,22600,1100,10481231,10382632,,0,0,0,0,0,112321390,22600,1100,10481231,10382632
000629.SZ,20200327,112321650,S,22600,2400,10481660,10382632,,0,0,0,0,0,112321650,22600,2400,10481660,10382632
000629.SZ,20200327,112322130,B,22700,800,1524016,10483079,,0,0,0,0,0,112322130,22700,800,1524016,10483079
000629.SZ,20200327,112323270,B,22700,400,1524016,10485349,,0,0,0,0,0,112323270,22700,400,1524016,10485349
000629.SZ,20200327,112327150,B,22700,700,1524016,10491892,,0,0,0,0,0,112327150,22700,700,1524016,10491892
000629.SZ,20200327,112328720,B,22700,1000,1524016,10494924,,0,0,0,0,0,112328720,22700,1000,1524016,10494924
000629.SZ,20200327,112335340,B,22700,14700,1524016,10504251,,0,0,0,0,0,112335340,22700,14700,1524016,10504251
000629.SZ,20200327,112335340,B,22700,1000,1609775,10504251,,0,0,0,0,0,112335340,22700,1000,1609775,10504251
000629.SZ,20200327,112335340,B,22700,1000,1618893,10504251,,0,0,0,0,0,112335340,22700,1000,1618893,10504251
000629.SZ,20200327,112335340,B,22700,3000,1711217,10504251,,0,0,0,0,0,112335340,22700,3000,1711217,10504251
000629.SZ,20200327,112335340,B,22700,2000,1777003,10504251,,0,0,0,0,0,112335340,22700,2000,1777003,10504251
000629.SZ,20200327,112335340,B,22700,1000,2134426,10504251,,0,0,0,0,0,112335340,22700,1000,2134426,10504251
000629.SZ,20200327,112335340,B,22700,47600,2275705,10504251,,0,0,0,0,0,112335340,22700,47600,2275705,10504251
000629.SZ,20200327,112335340,B,22700,1000,2293156,10504251,,0,0,0,0,0,112335340,22700,1000,2293156,10504251
000629.SZ,20200327,112335340,B,22700,3800,2443289,10504251,,0,0,0,0,0,112335340,22700,3800,2443289,10504251
000629.SZ,20200327,112335340,B,22700,1000,2489795,10504251,,0,0,0,0,0,112335340,22700,1000,2489795,10504251
000629.SZ,20200327,112335340,B,22700,100000,2646514,10504251,,0,0,0,0,0,112335340,22700,100000,2646514,10504251
000629.SZ,20200327,112335340,B,22700,30000,2849771,10504251,,0,0,0,0,0,112335340,22700,30000,2849771,10504251
000629.SZ,20200327,112335340,B,22700,3000,2886435,10504251,,0,0,0,0,0,112335340,22700,3000,2886435,10504251
000629.SZ,20200327,112335340,B,22700,9600,2947920,10504251,,0,0,0,0,0,112335340,22700,9600,2947920,10504251
000629.SZ,20200327,112335340,B,22700,9800,2996517,10504251,,0,0,0,0,0,112335340,22700,9800,2996517,10504251
000629.SZ,20200327,112335340,B,22700,300,3050608,10504251,,0,0,0,0,0,112335340,22700,300,3050608,10504251
000629.SZ,20200327,112335340,B,22700,5000,3072560,10504251,,0,0,0,0,0,112335340,22700,5000,3072560,10504251
000629.SZ,20200327,112335340,B,22700,4500,3177856,10504251,,0,0,0,0,0,112335340,22700,4500,3177856,10504251
000629.SZ,20200327,112335340,B,22700,1100,3253532,10504251,,0,0,0,0,0,112335340,22700,1100,3253532,10504251
000629.SZ,20200327,112335340,B,22700,10000,3510762,10504251,,0,0,0,0,0,112335340,22700,10000,3510762,10504251
000629.SZ,20200327,112335340,B,22700,10000,3783516,10504251,,0,0,0,0,0,112335340,22700,10000,3783516,10504251
000629.SZ,20200327,112335340,B,22700,30000,3827655,10504251,,0,0,0,0,0,112335340,22700,30000,3827655,10504251
000629.SZ,20200327,112335340,B,22700,31600,3834808,10504251,,0,0,0,0,0,112335340,22700,31600,3834808,10504251
000629.SZ,20200327,112337640,B,22700,900,3834808,10507491,,0,0,0,0,0,112337640,22700,900,3834808,10507491
000629.SZ,20200327,112337930,B,22700,38200,3834808,10507877,,0,0,0,0,0,112337930,22700,38200,3834808,10507877
000629.SZ,20200327,112338410,S,22600,7400,10508402,10382632,,0,0,0,0,0,112338410,22600,7400,10508402,10382632
000629.SZ,20200327,112338900,S,22600,700,10508928,10382632,,0,0,0,0,0,112338900,22600,700,10508928,10382632
000629.SZ,20200327,112343110,B,22700,6800,3834808,10513819,,0,0,0,0,0,112343110,22700,6800,3834808,10513819
000629.SZ,20200327,112344410,S,22600,2400,10515198,10382632,,0,0,0,0,0,112344410,22600,2400,10515198,10382632
000629.SZ,20200327,112348890,B,22700,800,3834808,10520036,,0,0,0,0,0,112348890,22700,800,3834808,10520036
000629.SZ,20200327,112354310,B,22700,5000,3834808,10525296,,0,0,0,0,0,112354310,22700,5000,3834808,10525296
000629.SZ,20200327,112357810,B,22700,7700,3834808,10528968,,0,0,0,0,0,112357810,22700,7700,3834808,10528968
000629.SZ,20200327,112357810,B,22700,11400,3883144,10528968,,0,0,0,0,0,112357810,22700,11400,3883144,10528968
000629.SZ,20200327,112357810,B,22700,4000,3891850,10528968,,0,0,0,0,0,112357810,22700,4000,3891850,10528968
000629.SZ,20200327,112357810,B,22700,4100,4000105,10528968,,0,0,0,0,0,112357810,22700,4100,4000105,10528968
000629.SZ,20200327,112357810,B,22700,2800,4014770,10528968,,0,0,0,0,0,112357810,22700,2800,4014770,10528968
000629.SZ,20200327,112359980,B,22700,700,4014770,10530997,,0,0,0,0,0,112359980,22700,700,4014770,10530997
000629.SZ,20200327,112400940,B,22700,2400,4014770,10532102,,0,0,0,0,0,112400940,22700,2400,4014770,10532102
000629.SZ,20200327,112410800,B,22700,800,4014770,10543936,,0,0,0,0,0,112410800,22700,800,4014770,10543936
000629.SZ,20200327,112411960,B,22700,1100,4014770,10545096,,0,0,0,0,0,112411960,22700,1100,4014770,10545096
000629.SZ,20200327,112414360,B,22700,2400,4014770,10548987,,0,0,0,0,0,112414360,22700,2400,4014770,10548987
000629.SZ,20200327,112417060,B,22700,19800,4014770,10552956,,0,0,0,0,0,112417060,22700,19800,4014770,10552956
000629.SZ,20200327,112417060,B,22700,1300,4175837,10552956,,0,0,0,0,0,112417060,22700,1300,4175837,10552956
000629.SZ,20200327,112417180,B,22700,2200,4175837,10553078,,0,0,0,0,0,112417180,22700,2200,4175837,10553078
000629.SZ,20200327,112418580,B,22700,11500,4175837,10554915,,0,0,0,0,0,112418580,22700,11500,4175837,10554915
000629.SZ,20200327,112418580,B,22700,2000,4283634,10554915,,0,0,0,0,0,112418580,22700,2000,4283634,10554915
000629.SZ,20200327,112418580,B,22700,3600,4492981,10554915,,0,0,0,0,0,112418580,22700,3600,4492981,10554915
000629.SZ,20200327,112418580,B,22700,2000,4768472,10554915,,0,0,0,0,0,112418580,22700,2000,4768472,10554915
000629.SZ,20200327,112418580,B,22700,300,4963526,10554915,,0,0,0,0,0,112418580,22700,300,4963526,10554915
000629.SZ,20200327,112418580,B,22700,10000,5010082,10554915,,0,0,0,0,0,112418580,22700,10000,5010082,10554915
000629.SZ,20200327,112418580,B,22700,20000,5474767,10554915,,0,0,0,0,0,112418580,22700,20000,5474767,10554915
000629.SZ,20200327,112418580,B,22700,5000,5496650,10554915,,0,0,0,0,0,112418580,22700,5000,5496650,10554915
000629.SZ,20200327,112418580,B,22700,9000,5561073,10554915,,0,0,0,0,0,112418580,22700,9000,5561073,10554915
000629.SZ,20200327,112418580,B,22700,6300,5574429,10554915,,0,0,0,0,0,112418580,22700,6300,5574429,10554915
000629.SZ,20200327,112418580,B,22700,2800,5790106,10554915,,0,0,0,0,0,112418580,22700,2800,5790106,10554915
000629.SZ,20200327,112418580,B,22700,800,6349505,10554915,,0,0,0,0,0,112418580,22700,800,6349505,10554915
000629.SZ,20200327,112418580,B,22700,1000,6394439,10554915,,0,0,0,0,0,112418580,22700,1000,6394439,10554915
000629.SZ,20200327,112418580,B,22700,19000,6499032,10554915,,0,0,0,0,0,112418580,22700,19000,6499032,10554915
000629.SZ,20200327,112418580,B,22700,3000,6508083,10554915,,0,0,0,0,0,112418580,22700,3000,6508083,10554915
000629.SZ,20200327,112418580,B,22700,2000,6583818,10554915,,0,0,0,0,0,112418580,22700,2000,6583818,10554915
000629.SZ,20200327,112418580,B,22700,400,6603939,10554915,,0,0,0,0,0,112418580,22700,400,6603939,10554915
000629.SZ,20200327,112418580,B,22700,18000,6799661,10554915,,0,0,0,0,0,112418580,22700,18000,6799661,10554915
000629.SZ,20200327,112418580,B,22700,1000,6821534,10554915,,0,0,0,0,0,112418580,22700,1000,6821534,10554915
000629.SZ,20200327,112418580,B,22700,27000,7190820,10554915,,0,0,0,0,0,112418580,22700,27000,7190820,10554915
000629.SZ,20200327,112418580,B,22700,1000,7377781,10554915,,0,0,0,0,0,112418580,22700,1000,7377781,10554915
000629.SZ,20200327,112418580,B,22700,2200,7539980,10554915,,0,0,0,0,0,112418580,22700,2200,7539980,10554915
000629.SZ,20200327,112418580,B,22700,10000,8169369,10554915,,0,0,0,0,0,112418580,22700,10000,8169369,10554915
000629.SZ,20200327,112418580,B,22700,10000,8188991,10554915,,0,0,0,0,0,112418580,22700,10000,8188991,10554915
000629.SZ,20200327,112418580,B,22700,2500,8190898,10554915,,0,0,0,0,0,112418580,22700,2500,8190898,10554915
000629.SZ,20200327,112418580,B,22700,29600,8279613,10554915,,0,0,0,0,0,112418580,22700,29600,8279613,10554915
000629.SZ,20200327,112419100,B,22700,1100,8279613,10555540,,0,0,0,0,0,112419100,22700,1100,8279613,10555540
000629.SZ,20200327,112419540,S,22600,2400,10556147,10382632,,0,0,0,0,0,112419540,22600,2400,10556147,10382632
000629.SZ,20200327,112420100,B,22700,1200,8279613,10556797,,0,0,0,0,0,112420100,22700,1200,8279613,10556797
000629.SZ,20200327,112421870,B,22700,800,8279613,10558705,,0,0,0,0,0,112421870,22700,800,8279613,10558705
000629.SZ,20200327,112423450,B,22700,1200,8279613,10560683,,0,0,0,0,0,112423450,22700,1200,8279613,10560683
000629.SZ,20200327,112425880,S,22600,2600,10563470,10382632,,0,0,0,0,0,112425880,22600,2600,10563470,10382632
000629.SZ,20200327,112426820,B,22700,6500,8279613,10564332,,0,0,0,0,0,112426820,22700,6500,8279613,10564332
000629.SZ,20200327,112429470,B,22700,2400,8279613,10567248,,0,0,0,0,0,112429470,22700,2400,8279613,10567248
000629.SZ,20200327,112431800,B,22700,100,8279613,10569766,,0,0,0,0,0,112431800,22700,100,8279613,10569766
000629.SZ,20200327,112432680,B,22700,800,8279613,10570505,,0,0,0,0,0,112432680,22700,800,8279613,10570505
000629.SZ,20200327,112442340,B,22700,1900,8279613,10580244,,0,0,0,0,0,112442340,22700,1900,8279613,10580244
000629.SZ,20200327,112442350,B,22700,1100,8279613,10580259,,0,0,0,0,0,112442350,22700,1100,8279613,10580259
000629.SZ,20200327,112443820,B,22700,900,8279613,10582448,,0,0,0,0,0,112443820,22700,900,8279613,10582448
000629.SZ,20200327,112444090,B,22700,2200,8279613,10582720,,0,0,0,0,0,112444090,22700,2200,8279613,10582720
000629.SZ,20200327,112444300,B,22700,200,8279613,10582897,,0,0,0,0,0,112444300,22700,200,8279613,10582897
000629.SZ,20200327,112444300,B,22700,300,8293119,10582897,,0,0,0,0,0,112444300,22700,300,8293119,10582897
000629.SZ,20200327,112444300,B,22700,10000,8371515,10582897,,0,0,0,0,0,112444300,22700,10000,8371515,10582897
000629.SZ,20200327,112444300,B,22700,50000,8631377,10582897,,0,0,0,0,0,112444300,22700,50000,8631377,10582897
000629.SZ,20200327,112444300,B,22700,3000,8652163,10582897,,0,0,0,0,0,112444300,22700,3000,8652163,10582897
000629.SZ,20200327,112444300,B,22700,4300,8703099,10582897,,0,0,0,0,0,112444300,22700,4300,8703099,10582897
000629.SZ,20200327,112444300,B,22700,5000,8798185,10582897,,0,0,0,0,0,112444300,22700,5000,8798185,10582897
000629.SZ,20200327,112444300,B,22700,24000,8807945,10582897,,0,0,0,0,0,112444300,22700,24000,8807945,10582897
000629.SZ,20200327,112444300,B,22700,7200,8860902,10582897,,0,0,0,0,0,112444300,22700,7200,8860902,10582897
000629.SZ,20200327,112444300,B,22700,9500,8881927,10582897,,0,0,0,0,0,112444300,22700,9500,8881927,10582897
000629.SZ,20200327,112444300,B,22700,70000,8914104,10582897,,0,0,0,0,0,112444300,22700,70000,8914104,10582897
000629.SZ,20200327,112444300,B,22700,3000,8959954,10582897,,0,0,0,0,0,112444300,22700,3000,8959954,10582897
000629.SZ,20200327,112444300,B,22700,100,8967244,10582897,,0,0,0,0,0,112444300,22700,100,8967244,10582897
000629.SZ,20200327,112444300,B,22700,20000,8977806,10582897,,0,0,0,0,0,112444300,22700,20000,8977806,10582897
000629.SZ,20200327,112444300,B,22700,2800,9006646,10582897,,0,0,0,0,0,112444300,22700,2800,9006646,10582897
000629.SZ,20200327,112444300,B,22700,100,9073221,10582897,,0,0,0,0,0,112444300,22700,100,9073221,10582897
000629.SZ,20200327,112444300,B,22700,700,9092625,10582897,,0,0,0,0,0,112444300,22700,700,9092625,10582897
000629.SZ,20200327,112444300,B,22700,10000,9153878,10582897,,0,0,0,0,0,112444300,22700,10000,9153878,10582897
000629.SZ,20200327,112444300,B,22700,800,9171718,10582897,,0,0,0,0,0,112444300,22700,800,9171718,10582897
000629.SZ,20200327,112445710,B,22700,100,9171718,10584322,,0,0,0,0,0,112445710,22700,100,9171718,10584322
000629.SZ,20200327,112446640,B,22700,100,9171718,10585351,,0,0,0,0,0,112446640,22700,100,9171718,10585351
000629.SZ,20200327,112446640,B,22700,2100,9192333,10585351,,0,0,0,0,0,112446640,22700,2100,9192333,10585351
000629.SZ,20200327,112446960,B,22700,1500,9192333,10585691,,0,0,0,0,0,112446960,22700,1500,9192333,10585691
000629.SZ,20200327,112446960,B,22700,5000,9394133,10585691,,0,0,0,0,0,112446960,22700,5000,9394133,10585691
000629.SZ,20200327,112446960,B,22700,1500,9492507,10585691,,0,0,0,0,0,112446960,22700,1500,9492507,10585691
000629.SZ,20200327,112448010,B,22700,3600,9492507,10586869,,0,0,0,0,0,112448010,22700,3600,9492507,10586869
000629.SZ,20200327,112448560,B,22700,7700,9492507,10587538,,0,0,0,0,0,112448560,22700,7700,9492507,10587538
000629.SZ,20200327,112451690,B,22700,1100,9492507,10590787,,0,0,0,0,0,112451690,22700,1100,9492507,10590787
000629.SZ,20200327,112451690,B,22700,5000,9492507,10590789,,0,0,0,0,0,112451690,22700,5000,9492507,10590789
000629.SZ,20200327,112451700,B,22700,4200,9492507,10590804,,0,0,0,0,0,112451700,22700,4200,9492507,10590804
000629.SZ,20200327,112451700,B,22700,1100,9492507,10590806,,0,0,0,0,0,112451700,22700,1100,9492507,10590806
000629.SZ,20200327,112452340,B,22700,10000,9492507,10591551,,0,0,0,0,0,112452340,22700,10000,9492507,10591551
000629.SZ,20200327,112453140,B,22700,8600,9492507,10592345,,0,0,0,0,0,112453140,22700,8600,9492507,10592345
000629.SZ,20200327,112454860,S,22600,100,10594005,10382632,,0,0,0,0,0,112454860,22600,100,10594005,10382632
000629.SZ,20200327,112454880,B,22700,800,9492507,10594027,,0,0,0,0,0,112454880,22700,800,9492507,10594027
000629.SZ,20200327,112457000,B,22700,1100,9492507,10596030,,0,0,0,0,0,112457000,22700,1100,9492507,10596030
000629.SZ,20200327,112457000,B,22700,1000,9576163,10596030,,0,0,0,0,0,112457000,22700,1000,9576163,10596030
000629.SZ,20200327,112457000,B,22700,12900,9627857,10596030,,0,0,0,0,0,112457000,22700,12900,9627857,10596030
000629.SZ,20200327,112457170,B,22700,22100,9627857,10596174,,0,0,0,0,0,112457170,22700,22100,9627857,10596174
000629.SZ,20200327,112458950,B,22700,10000,9627857,10598089,,0,0,0,0,0,112458950,22700,10000,9627857,10598089
000629.SZ,20200327,112500620,B,22700,5000,9627857,10600068,,0,0,0,0,0,112500620,22700,5000,9627857,10600068
000629.SZ,20200327,112500620,B,22700,100,9713151,10600068,,0,0,0,0,0,112500620,22700,100,9713151,10600068
000629.SZ,20200327,112501010,B,22700,100,9713151,10600519,,0,0,0,0,0,112501010,22700,100,9713151,10600519
000629.SZ,20200327,112501010,B,22700,100,9718726,10600519,,0,0,0,0,0,112501010,22700,100,9718726,10600519
000629.SZ,20200327,112502050,B,22700,1900,9718726,10601707,,0,0,0,0,0,112502050,22700,1900,9718726,10601707
000629.SZ,20200327,112502050,B,22700,5100,9741220,10601707,,0,0,0,0,0,112502050,22700,5100,9741220,10601707
000629.SZ,20200327,112503390,B,22700,3900,9741220,10602929,,0,0,0,0,0,112503390,22700,3900,9741220,10602929
000629.SZ,20200327,112503390,B,22700,10000,9944809,10602929,,0,0,0,0,0,112503390,22700,10000,9944809,10602929
000629.SZ,20200327,112503390,B,22700,10000,9961813,10602929,,0,0,0,0,0,112503390,22700,10000,9961813,10602929
000629.SZ,20200327,112503390,B,22700,3100,9980333,10602929,,0,0,0,0,0,112503390,22700,3100,9980333,10602929
000629.SZ,20200327,112505770,B,22700,800,9980333,10605352,,0,0,0,0,0,112505770,22700,800,9980333,10605352
000629.SZ,20200327,112512980,B,22700,2400,9980333,10612691,,0,0,0,0,0,112512980,22700,2400,9980333,10612691
000629.SZ,20200327,112516860,B,22700,800,9980333,10616815,,0,0,0,0,0,112516860,22700,800,9980333,10616815
000629.SZ,20200327,112518780,B,22700,1200,9980333,10618617,,0,0,0,0,0,112518780,22700,1200,9980333,10618617
000629.SZ,20200327,112527920,B,22700,700,9980333,10629693,,0,0,0,0,0,112527920,22700,700,9980333,10629693
000629.SZ,20200327,112529870,B,22700,1000,9980333,10632410,,0,0,0,0,0,112529870,22700,1000,9980333,10632410
000629.SZ,20200327,112529870,B,22700,200,9996796,10632410,,0,0,0,0,0,112529870,22700,200,9996796,10632410
000629.SZ,20200327,112529870,B,22700,10000,10072468,10632410,,0,0,0,0,0,112529870,22700,10000,10072468,10632410
000629.SZ,20200327,112529870,B,22700,8800,10132228,10632410,,0,0,0,0,0,112529870,22700,8800,10132228,10632410
000629.SZ,20200327,112534920,B,22700,1200,10132228,10640000,,0,0,0,0,0,112534920,22700,1200,10132228,10640000
000629.SZ,20200327,112534920,B,22700,16000,10176231,10640000,,0,0,0,0,0,112534920,22700,16000,10176231,10640000
000629.SZ,20200327,112534920,B,22700,9000,10327332,10640000,,0,0,0,0,0,112534920,22700,9000,10327332,10640000
000629.SZ,20200327,112534920,B,22700,9900,10330503,10640000,,0,0,0,0,0,112534920,22700,9900,10330503,10640000
000629.SZ,20200327,112534920,B,22700,6600,10349836,10640000,,0,0,0,0,0,112534920,22700,6600,10349836,10640000
000629.SZ,20200327,112534920,B,22700,400,10380793,10640000,,0,0,0,0,0,112534920,22700,400,10380793,10640000
000629.SZ,20200327,112534920,B,22700,1000,10405655,10640000,,0,0,0,0,0,112534920,22700,1000,10405655,10640000
000629.SZ,20200327,112534920,B,22700,5900,10449653,10640000,,0,0,0,0,0,112534920,22700,5900,10449653,10640000
000629.SZ,20200327,112538780,B,22700,800,10449653,10644824,,0,0,0,0,0,112538780,22700,800,10449653,10644824
000629.SZ,20200327,112543260,B,22700,900,10449653,10650950,,0,0,0,0,0,112543260,22700,900,10449653,10650950
000629.SZ,20200327,112543260,B,22700,200,10453821,10650950,,0,0,0,0,0,112543260,22700,200,10453821,10650950
000629.SZ,20200327,112543260,B,22700,100,10495320,10650950,,0,0,0,0,0,112543260,22700,100,10495320,10650950
000629.SZ,20200327,112549890,B,22700,800,10495320,10657942,,0,0,0,0,0,112549890,22700,800,10495320,10657942
000629.SZ,20200327,112558270,B,22700,1000,10495320,10666296,,0,0,0,0,0,112558270,22700,1000,10495320,10666296
000629.SZ,20200327,112600840,B,22700,800,10495320,10668671,,0,0,0,0,0,112600840,22700,800,10495320,10668671
000629.SZ,20200327,112602060,B,22700,1300,10495320,10670075,,0,0,0,0,0,112602060,22700,1300,10495320,10670075
000629.SZ,20200327,112602060,B,22700,1000,10520162,10670075,,0,0,0,0,0,112602060,22700,1000,10520162,10670075
000629.SZ,20200327,112602060,B,22700,2700,10534578,10670075,,0,0,0,0,0,112602060,22700,2700,10534578,10670075
000629.SZ,20200327,112604310,B,22700,1000,10534578,10672114,,0,0,0,0,0,112604310,22700,1000,10534578,10672114
000629.SZ,20200327,112612120,B,22700,600,10534578,10680328,,0,0,0,0,0,112612120,22700,600,10534578,10680328
000629.SZ,20200327,112612120,B,22700,200,10536004,10680328,,0,0,0,0,0,112612120,22700,200,10536004,10680328
000629.SZ,20200327,112613090,B,22700,400,10536004,10681365,,0,0,0,0,0,112613090,22700,400,10536004,10681365
000629.SZ,20200327,112613840,B,22700,700,10536004,10682625,,0,0,0,0,0,112613840,22700,700,10536004,10682625
000629.SZ,20200327,112613840,B,22700,1700,10538735,10682625,,0,0,0,0,0,112613840,22700,1700,10538735,10682625
000629.SZ,20200327,112614010,B,22700,1200,10538735,10682885,,0,0,0,0,0,112614010,22700,1200,10538735,10682885
000629.SZ,20200327,112614090,B,22700,800,10538735,10683005,,0,0,0,0,0,112614090,22700,800,10538735,10683005
000629.SZ,20200327,112616340,B,22700,1200,10538735,10685712,,0,0,0,0,0,112616340,22700,1200,10538735,10685712
000629.SZ,20200327,112618900,B,22700,1100,10538735,10688740,,0,0,0,0,0,112618900,22700,1100,10538735,10688740
000629.SZ,20200327,112618900,B,22700,1900,10542468,10688740,,0,0,0,0,0,112618900,22700,1900,10542468,10688740
000629.SZ,20200327,112618900,B,22700,800,10542468,10688743,,0,0,0,0,0,112618900,22700,800,10542468,10688743
000629.SZ,20200327,112619030,B,22700,400,10542468,10689075,,0,0,0,0,0,112619030,22700,400,10542468,10689075
000629.SZ,20200327,112621070,B,22700,300,10542468,10691689,,0,0,0,0,0,112621070,22700,300,10542468,10691689
000629.SZ,20200327,112622170,B,22700,10000,10542468,10693455,,0,0,0,0,0,112622170,22700,10000,10542468,10693455
000629.SZ,20200327,112622790,B,22700,900,10542468,10694220,,0,0,0,0,0,112622790,22700,900,10542468,10694220
000629.SZ,20200327,112624250,B,22700,1200,10542468,10695631,,0,0,0,0,0,112624250,22700,1200,10542468,10695631
000629.SZ,20200327,112624650,B,22700,2200,10542468,10696069,,0,0,0,0,0,112624650,22700,2200,10542468,10696069
000629.SZ,20200327,112629530,B,22700,1100,10542468,10701901,,0,0,0,0,0,112629530,22700,1100,10542468,10701901
000629.SZ,20200327,112630370,B,22700,3600,10542468,10702781,,0,0,0,0,0,112630370,22700,3600,10542468,10702781
000629.SZ,20200327,112630560,B,22700,3300,10542468,10702991,,0,0,0,0,0,112630560,22700,3300,10542468,10702991
000629.SZ,20200327,112632640,B,22700,1100,10542468,10704866,,0,0,0,0,0,112632640,22700,1100,10542468,10704866
000629.SZ,20200327,112634270,B,22700,4600,10542468,10706485,,0,0,0,0,0,112634270,22700,4600,10542468,10706485
000629.SZ,20200327,112634720,B,22700,800,10542468,10706836,,0,0,0,0,0,112634720,22700,800,10542468,10706836
000629.SZ,20200327,112634830,B,22700,2800,10542468,10706939,,0,0,0,0,0,112634830,22700,2800,10542468,10706939
000629.SZ,20200327,112635870,B,22700,1100,10542468,10707927,,0,0,0,0,0,112635870,22700,1100,10542468,10707927
000629.SZ,20200327,112636720,B,22700,10000,10542468,10709077,,0,0,0,0,0,112636720,22700,10000,10542468,10709077
000629.SZ,20200327,112636800,B,22700,2400,10542468,10709198,,0,0,0,0,0,112636800,22700,2400,10542468,10709198
000629.SZ,20200327,112642790,B,22700,1200,10542468,10715281,,0,0,0,0,0,112642790,22700,1200,10542468,10715281
000629.SZ,20200327,112645910,B,22700,700,10542468,10718432,,0,0,0,0,0,112645910,22700,700,10542468,10718432
000629.SZ,20200327,112656970,B,22700,800,10542468,10729991,,0,0,0,0,0,112656970,22700,800,10542468,10729991
000629.SZ,20200327,112657040,S,22600,40400,10730046,10382632,,0,0,0,0,0,112657040,22600,40400,10730046,10382632
000629.SZ,20200327,112657040,S,22600,2200,10730046,10384579,,0,0,0,0,0,112657040,22600,2200,10730046,10384579
000629.SZ,20200327,112657040,S,22600,10400,10730046,10388115,,0,0,0,0,0,112657040,22600,10400,10730046,10388115
000629.SZ,20200327,112659130,B,22700,1000,10542468,10732130,,0,0,0,0,0,112659130,22700,1000,10542468,10732130
000629.SZ,20200327,112702960,B,22700,1000,10542468,10737333,,0,0,0,0,0,112702960,22700,1000,10542468,10737333
000629.SZ,20200327,112707110,B,22700,2000,10542468,10741093,,0,0,0,0,0,112707110,22700,2000,10542468,10741093
000629.SZ,20200327,112707220,B,22700,1100,10542468,10741217,,0,0,0,0,0,112707220,22700,1100,10542468,10741217
000629.SZ,20200327,112707800,B,22700,700,10542468,10741708,,0,0,0,0,0,112707800,22700,700,10542468,10741708
000629.SZ,20200327,112718980,B,22700,800,10542468,10752576,,0,0,0,0,0,112718980,22700,800,10542468,10752576
000629.SZ,20200327,112719390,B,22700,1200,10542468,10753113,,0,0,0,0,0,112719390,22700,1200,10542468,10753113
000629.SZ,20200327,112721570,B,22700,2500,10542468,10755295,,0,0,0,0,0,112721570,22700,2500,10542468,10755295
000629.SZ,20200327,112727550,B,22700,10000,10542468,10761661,,0,0,0,0,0,112727550,22700,10000,10542468,10761661
000629.SZ,20200327,112729790,B,22700,700,10542468,10764343,,0,0,0,0,0,112729790,22700,700,10542468,10764343
000629.SZ,20200327,112731530,B,22700,1200,10542468,10766213,,0,0,0,0,0,112731530,22700,1200,10542468,10766213
000629.SZ,20200327,112740880,B,22700,800,10542468,10774345,,0,0,0,0,0,112740880,22700,800,10542468,10774345
000629.SZ,20200327,112745180,B,22700,10000,10542468,10777766,,0,0,0,0,0,112745180,22700,10000,10542468,10777766
000629.SZ,20200327,112750340,S,22600,1000,10782548,10388115,,0,0,0,0,0,112750340,22600,1000,10782548,10388115
000629.SZ,20200327,112751250,B,22700,15800,10542468,10783329,,0,0,0,0,0,112751250,22700,15800,10542468,10783329
000629.SZ,20200327,112751250,B,22700,100,10543560,10783329,,0,0,0,0,0,112751250,22700,100,10543560,10783329
000629.SZ,20200327,112751250,B,22700,4100,10545676,10783329,,0,0,0,0,0,112751250,22700,4100,10545676,10783329
000629.SZ,20200327,112751620,B,22700,800,10545676,10783626,,0,0,0,0,0,112751620,22700,800,10545676,10783626
000629.SZ,20200327,112752180,S,22600,100,10784177,10388115,,0,0,0,0,0,112752180,22600,100,10784177,10388115
000629.SZ,20200327,112756920,B,22700,5100,10545676,10788392,,0,0,0,0,0,112756920,22700,5100,10545676,10788392
