wind_code,date,time,index,function_code,order_kind,bs_flag,trade_price,trade_volume,ask_order,bid_order
000629.SZ,20200327,112133570,10315832,C,0,0,0,5200,0,10251902
000629.SZ,20200327,112133570,10315833,C,0,0,0,1100,0,10251897
000629.SZ,20200327,112133580,10315866,C,0,0,0,4100,0,10251905
000629.SZ,20200327,112133590,10315873,C,0,0,0,1500,0,10251894
000629.SZ,20200327,112133610,10315899,C,0,0,0,1200,0,10251992
000629.SZ,20200327,112133730,10316113,C,0,0,0,100,0,10294768
000629.SZ,20200327,112134920,10318093,C,0,0,0,15500,0,10260185
000629.SZ,20200327,112135280,10318454,C,0,0,0,73800,0,8098188
000629.SZ,20200327,112136910,10320918,0,0,B,22700,700,245839,10320917
000629.SZ,20200327,112137150,10321432,0,0,B,22700,5000,245839,10321431
000629.SZ,20200327,112137800,10322422,C,0,0,0,9050,0,9917652
000629.SZ,20200327,112138030,10322658,C,0,0,0,145500,0,10263624
000629.SZ,20200327,112138950,10323687,C,0,0,0,1000,10152383,0
000629.SZ,20200327,112141180,10327081,C,0,0,0,1000,1998430,0
000629.SZ,20200327,112141320,10327203,0,0,S,22600,200,10327202,10300914
000629.SZ,20200327,112141320,10327204,0,0,S,22600,100,10327202,10302098
000629.SZ,20200327,112141320,10327205,0,0,S,22600,300,10327202,10302179
000629.SZ,20200327,112141320,10327206,0,0,S,22600,2100,10327202,10302470
000629.SZ,20200327,112141320,10327207,0,0,S,22600,1800,10327202,10302578
000629.SZ,20200327,112141320,10327208,0,0,S,22600,2200,10327202,10302617
000629.SZ,20200327,112141320,10327209,0,0,S,22600,2400,10327202,10302760
000629.SZ,20200327,112141320,10327210,0,0,S,22600,3200,10327202,10302993
000629.SZ,20200327,112141320,10327211,0,0,S,22600,200,10327202,10309695
000629.SZ,20200327,112141320,10327212,0,0,S,22600,100,10327202,10312284
000629.SZ,20200327,112141320,10327213,0,0,S,22600,1400,10327202,10314142
000629.SZ,20200327,112142490,10328846,C,0,0,0,10000,378343,0
000629.SZ,20200327,112142880,10329596,C,0,0,0,28600,0,4431065
000629.SZ,20200327,112146120,10334684,C,0,0,0,700,0,10253863
000629.SZ,20200327,112147880,10338723,0,0,B,22700,800,245839,10338722
000629.SZ,20200327,112148790,10340272,0,0,B,22700,2400,245839,10340271
000629.SZ,20200327,112150200,10342550,C,0,0,0,1300,508682,0
000629.SZ,20200327,112152150,10345421,C,0,0,0,16500,0,10241588
000629.SZ,20200327,112154970,10349805,0,0,S,22600,5000,10349804,10314142
000629.SZ,20200327,112158110,10355055,C,0,0,0,20000,0,4458634
000629.SZ,20200327,112159030,10356938,0,0,B,22700,800,245839,10356937
000629.SZ,20200327,112204010,10364909,C,0,0,0,8000,0,10251981
000629.SZ,20200327,112204020,10364943,C,0,0,0,4700,0,10251996
000629.SZ,20200327,112204020,10364955,C,0,0,0,3100,0,10252026
000629.SZ,20200327,112204030,10364958,C,0,0,0,3500,0,10252041
000629.SZ,20200327,112204920,10366332,0,0,B,22700,800,245839,10366331
000629.SZ,20200327,112205300,10366801,0,0,S,22600,8200,10366800,10314142
000629.SZ,20200327,112205300,10366802,0,0,S,22600,1600,10366800,10315840
000629.SZ,20200327,112205300,10366803,0,0,S,22600,2100,10366800,10315841
000629.SZ,20200327,112205300,10366804,0,0,S,22600,900,10366800,10315843
000629.SZ,20200327,112205300,10366805,0,0,S,22600,6200,10366800,10315846
000629.SZ,20200327,112205300,10366806,0,0,S,22600,1300,10366800,10315876
000629.SZ,20200327,112205300,10366807,0,0,S,22600,4000,10366800,10315877
000629.SZ,20200327,112205300,10366808,0,0,S,22600,1100,10366800,10316262
000629.SZ,20200327,112205300,10366809,0,0,S,22600,42700,10366800,10326560
000629.SZ,20200327,112205300,10366810,0,0,S,22600,3500,10366800,10332945
000629.SZ,20200327,112205300,10366811,0,0,S,22600,144900,10366800,10337330
000629.SZ,20200327,112205300,10366812,0,0,S,22600,25000,10366800,10347030
000629.SZ,20200327,112205300,10366813,0,0,S,22600,2000,10366800,10349301
000629.SZ,20200327,112205300,10366814,0,0,S,22600,700,10366800,10351456
000629.SZ,20200327,112205300,10366815,0,0,S,22600,18600,10366800,10353588
000629.SZ,20200327,112205300,10366816,0,0,S,22600,5000,10366800,10356687
000629.SZ,20200327,112205300,10366817,0,0,S,22600,33500,10366800,10357968
000629.SZ,20200327,112205300,10366818,0,0,S,22600,10000,10366800,10361474
000629.SZ,20200327,112205300,10366819,0,0,S,22600,10000,10366800,10362597
000629.SZ,20200327,112205300,10366820,0,0,S,22600,3100,10366800,10366420
000629.SZ,20200327,112205300,10366821,0,0,S,22600,3700,10366800,10366442
000629.SZ,20200327,112205300,10366822,0,0,S,22600,8100,10366800,10366449
000629.SZ,20200327,112205300,10366823,0,0,S,22600,6100,10366800,10366462
000629.SZ,20200327,112205300,10366824,0,0,S,22600,8400,10366800,10366703
000629.SZ,20200327,112205310,10366833,0,0,B,22600,1000,10366800,10366832
000629.SZ,20200327,112205310,10366835,0,0,B,22600,2000,10366800,10366834
000629.SZ,20200327,112205310,10366837,0,0,B,22600,4100,10366800,10366836
000629.SZ,20200327,112205310,10366839,0,0,B,22600,4800,10366800,10366838
000629.SZ,20200327,112205310,10366841,0,0,B,22600,1600,10366800,10366840
000629.SZ,20200327,112205500,10366984,C,0,0,0,4800,0,8125371
000629.SZ,20200327,112205610,10367144,0,0,B,22600,20000,10366800,10367143
000629.SZ,20200327,112206190,10367741,0,0,B,22600,10000,10366800,10367740
000629.SZ,20200327,112206670,10368363,0,0,B,22600,15000,10366800,10368362
000629.SZ,20200327,112206810,10368568,0,0,B,22600,7500,10366800,10368567
000629.SZ,20200327,112206940,10368793,0,0,B,22600,7500,10366800,10368792
000629.SZ,20200327,112207000,10368926,0,0,B,22600,500,10366800,10368925
000629.SZ,20200327,112207420,10369666,0,0,B,22600,12700,10366800,10369665
000629.SZ,20200327,112207770,10370224,0,0,B,22600,5000,10366800,10370223
000629.SZ,20200327,112207810,10370251,C,0,0,0,3100,10304900,0
000629.SZ,20200327,112207820,10370274,0,0,S,22500,100,10370273,9926442
000629.SZ,20200327,112207820,10370275,0,0,S,22500,3000,10370273,9930881
000629.SZ,20200327,112208690,10371247,0,0,B,22600,3800,10366800,10371246
000629.SZ,20200327,112209590,10372232,0,0,B,22600,100,10366800,10372231
000629.SZ,20200327,112210020,10372875,0,0,B,22600,800,10366800,10372874
000629.SZ,20200327,112210340,10373409,0,0,B,22600,4200,10366800,10373408
000629.SZ,20200327,112210800,10374008,0,0,B,22600,2000,10366800,10374007
000629.SZ,20200327,112211660,10374999,0,0,B,22600,1800,10366800,10374998
000629.SZ,20200327,112211870,10375188,0,0,B,22600,7500,10366800,10375187
000629.SZ,20200327,112211960,10375302,0,0,B,22600,1000,10366800,10375301
000629.SZ,20200327,112212770,10376534,0,0,B,22600,7500,10366800,10376533
000629.SZ,20200327,112212800,10376593,0,0,B,22600,10000,10366800,10376592
000629.SZ,20200327,112212810,10376614,0,0,B,22600,1500,10366800,10376613
000629.SZ,20200327,112213240,10377304,0,0,B,22600,100,10366800,10377303
000629.SZ,20200327,112213320,10377448,0,0,B,22600,100,10366800,10377447
000629.SZ,20200327,112213330,10377463,0,0,B,22600,100,10366800,10377462
000629.SZ,20200327,112215270,10379896,0,0,B,22600,4900,10366800,10379895
000629.SZ,20200327,112215290,10379928,0,0,B,22600,2900,10366800,10379927
000629.SZ,20200327,112215290,10379931,0,0,B,22600,5200,10366800,10379930
000629.SZ,20200327,112215310,10379944,0,0,B,22600,5000,10366800,10379943
000629.SZ,20200327,112215580,10380277,0,0,B,22600,1600,10366800,10380276
000629.SZ,20200327,112215580,10380279,0,0,B,22600,3300,10366800,10380278
000629.SZ,20200327,112215580,10380281,0,0,B,22600,1100,10366800,10380280
000629.SZ,20200327,112215580,10380283,0,0,B,22600,4800,10366800,10380282
000629.SZ,20200327,112215690,10380449,0,0,B,22600,7200,10366800,10380448
000629.SZ,20200327,112216410,10381861,0,0,B,22600,200,10366800,10381860
000629.SZ,20200327,112217020,10382633,0,0,B,22600,18600,10366800,10382632
000629.SZ,20200327,112217020,10382634,0,0,B,22600,5300,10370664,10382632
000629.SZ,20200327,112217070,10382691,C,0,0,0,900,0,10371456
000629.SZ,20200327,112217830,10383531,0,0,B,22700,10000,245839,10383530
000629.SZ,20200327,112217850,10383557,C,0,0,0,5000,1128218,0
000629.SZ,20200327,112217980,10383687,C,0,0,0,10000,0,2659569
000629.SZ,20200327,112220820,10387510,0,0,S,22600,12000,10387509,10382632
000629.SZ,20200327,112221090,10387822,C,0,0,0,800,9100135,0
000629.SZ,20200327,112221530,10388418,0,0,B,22700,900,245839,10388417
000629.SZ,20200327,112223280,10391157,C,0,0,0,600,0,10328153
000629.SZ,20200327,112225830,10394971,0,0,B,22700,1900,245839,10394970
000629.SZ,20200327,112226570,10395847,C,0,0,0,2300,0,4545335
000629.SZ,20200327,112227980,10397827,0,0,B,22700,1100,245839,10397826
000629.SZ,20200327,112228860,10399097,0,0,B,22700,1900,245839,10399096
000629.SZ,20200327,112229390,10399835,0,0,S,22600,1600,10399834,10382632
000629.SZ,20200327,112231870,10403424,0,0,B,22700,800,245839,10403423
000629.SZ,20200327,112233100,10404983,0,0,B,22700,10000,245839,10404982
000629.SZ,20200327,112233630,10406007,C,0,0,0,800,0,10384510
000629.SZ,20200327,112236220,10409995,0,0,B,22700,700,245839,10409994
000629.SZ,20200327,112236580,10410507,C,0,0,0,1800,0,10366853
000629.SZ,20200327,112237800,10412834,C,0,0,0,200000,0,1548157
000629.SZ,20200327,112239450,10414943,0,0,B,22700,400,245839,10414942
000629.SZ,20200327,112239510,10415022,0,0,B,22700,1500,245839,10415021
000629.SZ,20200327,112239510,10415023,0,0,B,22700,400,246305,10415021
000629.SZ,20200327,112240800,10417646,C,0,0,0,17800,0,9725519
000629.SZ,20200327,112240990,10418020,C,0,0,0,39300,875564,0
000629.SZ,20200327,112241860,10419187,C,0,0,0,39700,0,8876121
000629.SZ,20200327,112242890,10420542,0,0,B,22700,900,246305,10420541
000629.SZ,20200327,112244380,10422910,0,0,B,22700,2400,246305,10422909
000629.SZ,20200327,112246400,10426044,C,0,0,0,2800,81871,0
000629.SZ,20200327,112247450,10427397,0,0,B,22700,1100,246305,10427396
000629.SZ,20200327,112247500,10427464,C,0,0,0,1100,0,10387504
000629.SZ,20200327,112248570,10428773,C,0,0,0,1000,0,5825909
000629.SZ,20200327,112250520,10431304,0,0,B,22700,1200,246305,10431303
000629.SZ,20200327,112252820,10434345,C,0,0,0,29400,0,10259865
000629.SZ,20200327,112253240,10434881,0,0,B,22700,1200,246305,10434880
000629.SZ,20200327,112253550,10435267,C,0,0,0,5500,0,10379805
000629.SZ,20200327,112253600,10435314,0,0,B,22700,800,246305,10435313
000629.SZ,20200327,112254240,10436066,0,0,B,22700,1100,246305,10436065
000629.SZ,20200327,112258460,10441741,0,0,B,22700,900,246305,10441740
000629.SZ,20200327,112258460,10441742,0,0,B,22700,1000,249216,10441740
000629.SZ,20200327,112258460,10441743,0,0,B,22700,15000,278825,10441740
000629.SZ,20200327,112258460,10441744,0,0,B,22700,400,445181,10441740
000629.SZ,20200327,112258460,10441745,0,0,B,22700,300,512350,10441740
000629.SZ,20200327,112258460,10441746,0,0,B,22700,200,707291,10441740
000629.SZ,20200327,112258460,10441747,0,0,B,22700,12200,802655,10441740
000629.SZ,20200327,112258480,10441770,C,0,0,0,7900,2257156,0
000629.SZ,20200327,112258920,10442328,C,0,0,0,5000,0,2106011
000629.SZ,20200327,112259300,10442728,0,0,B,22700,1200,802655,10442727
000629.SZ,20200327,112300150,10443663,0,0,B,22700,1100,802655,10443662
000629.SZ,20200327,112300190,10443727,C,0,0,0,900,0,10430286
000629.SZ,20200327,112302350,10446906,C,0,0,0,9400,0,8375573
000629.SZ,20200327,112302950,10447568,C,0,0,0,2100,0,8436650
000629.SZ,20200327,112303180,10447843,C,0,0,0,10000,0,10117855
000629.SZ,20200327,112304710,10450760,0,0,B,22700,900,802655,10450759
000629.SZ,20200327,112305700,10452158,C,0,0,0,16100,0,8506286
000629.SZ,20200327,112311230,10462092,0,0,S,22600,3000,10462091,10382632
000629.SZ,20200327,112311650,10462813,0,0,B,22700,1200,802655,10462812
000629.SZ,20200327,112313350,10466483,C,0,0,0,4700,401525,0
000629.SZ,20200327,112315930,10470746,0,0,B,22700,800,802655,10470745
000629.SZ,20200327,112316130,10471360,C,0,0,0,17200,10386717,0
000629.SZ,20200327,112317050,10473508,C,0,0,0,424600,0,10387469
000629.SZ,20200327,112318520,10475492,C,0,0,0,900,0,10446731
000629.SZ,20200327,112318680,10475859,0,0,B,22700,2600,802655,10475858
000629.SZ,20200327,112318680,10475860,0,0,B,22700,25500,813905,10475858
000629.SZ,20200327,112318680,10475861,0,0,B,22700,10000,826061,10475858
000629.SZ,20200327,112318680,10475862,0,0,B,22700,1500,837668,10475858
000629.SZ,20200327,112318680,10475863,0,0,B,22700,10200,876440,10475858
000629.SZ,20200327,112318680,10475864,0,0,B,22700,13300,885311,10475858
000629.SZ,20200327,112318680,10475865,0,0,B,22700,20000,914879,10475858
000629.SZ,20200327,112318680,10475866,0,0,B,22700,4100,1032268,10475858
000629.SZ,20200327,112318680,10475867,0,0,B,22700,5000,1076738,10475858
000629.SZ,20200327,112318680,10475868,0,0,B,22700,20100,1219071,10475858
000629.SZ,20200327,112318680,10475869,0,0,B,22700,600,1309211,10475858
000629.SZ,20200327,112318680,10475870,0,0,B,22700,23100,1340822,10475858
000629.SZ,20200327,112318680,10475871,0,0,B,22700,10000,1396229,10475858
000629.SZ,20200327,112318680,10475872,0,0,B,22700,91500,1411906,10475858
000629.SZ,20200327,112318680,10475873,0,0,B,22700,46700,1524016,10475858
000629.SZ,20200327,112321110,10480845,C,0,0,0,5000,0,10408989
000629.SZ,20200327,112321390,10481232,0,0,S,22600,1100,10481231,10382632
000629.SZ,20200327,112321440,10481274,C,0,0,0,5000,1964188,0
000629.SZ,20200327,112321650,10481661,0,0,S,22600,2400,10481660,10382632
000629.SZ,20200327,112321650,10481662,C,0,0,0,14300,10471414,0
000629.SZ,20200327,112321990,10482514,C,0,0,0,5900,0,10170780
000629.SZ,20200327,112322050,10482752,C,0,0,0,20000,7967085,0
000629.SZ,20200327,112322130,10483080,0,0,B,22700,800,1524016,10483079
000629.SZ,20200327,112323270,10485350,0,0,B,22700,400,1524016,10485349
000629.SZ,20200327,112327150,10491893,0,0,B,22700,700,1524016,10491892
000629.SZ,20200327,112327200,10491944,C,0,0,0,3300,0,10394603
000629.SZ,20200327,112328720,10494925,0,0,B,22700,1000,1524016,10494924
000629.SZ,20200327,112328770,10495005,C,0,0,0,900,0,10476003
000629.SZ,20200327,112330120,10496711,C,0,0,0,500,0,10403856
000629.SZ,20200327,112330610,10497339,C,0,0,0,3000,1558890,0
000629.SZ,20200327,112333850,10501976,C,0,0,0,500,0,8112609
000629.SZ,20200327,112334550,10503131,C,0,0,0,22300,0,10164521
000629.SZ,20200327,112335340,10504252,0,0,B,22700,14700,1524016,10504251
000629.SZ,20200327,112335340,10504253,0,0,B,22700,1000,1609775,10504251
000629.SZ,20200327,112335340,10504254,0,0,B,22700,1000,1618893,10504251
000629.SZ,20200327,112335340,10504255,0,0,B,22700,3000,1711217,10504251
000629.SZ,20200327,112335340,10504256,0,0,B,22700,2000,1777003,10504251
000629.SZ,20200327,112335340,10504257,0,0,B,22700,1000,2134426,10504251
000629.SZ,20200327,112335340,10504258,0,0,B,22700,47600,2275705,10504251
000629.SZ,20200327,112335340,10504259,0,0,B,22700,1000,2293156,10504251
000629.SZ,20200327,112335340,10504260,0,0,B,22700,3800,2443289,10504251
000629.SZ,20200327,112335340,10504261,0,0,B,22700,1000,2489795,10504251
000629.SZ,20200327,112335340,10504262,0,0,B,22700,100000,2646514,10504251
000629.SZ,20200327,112335340,10504263,0,0,B,22700,30000,2849771,10504251
000629.SZ,20200327,112335340,10504264,0,0,B,22700,3000,2886435,10504251
000629.SZ,20200327,112335340,10504265,0,0,B,22700,9600,2947920,10504251
000629.SZ,20200327,112335340,10504266,0,0,B,22700,9800,2996517,10504251
000629.SZ,20200327,112335340,10504267,0,0,B,22700,300,3050608,10504251
000629.SZ,20200327,112335340,10504268,0,0,B,22700,5000,3072560,10504251
000629.SZ,20200327,112335340,10504269,0,0,B,22700,4500,3177856,10504251
000629.SZ,20200327,112335340,10504270,0,0,B,22700,1100,3253532,10504251
000629.SZ,20200327,112335340,10504271,0,0,B,22700,10000,3510762,10504251
000629.SZ,20200327,112335340,10504272,0,0,B,22700,10000,3783516,10504251
000629.SZ,20200327,112335340,10504273,0,0,B,22700,30000,3827655,10504251
000629.SZ,20200327,112335340,10504274,0,0,B,22700,31600,3834808,10504251
000629.SZ,20200327,112337320,10507021,C,0,0,0,100,0,10371797
000629.SZ,20200327,112337640,10507492,0,0,B,22700,900,3834808,10507491
000629.SZ,20200327,112337930,10507878,0,0,B,22700,38200,3834808,10507877
000629.SZ,20200327,112338400,10508393,C,0,0,0,2500,10491836,0
000629.SZ,20200327,112338400,10508394,C,0,0,0,11800,10481676,0
000629.SZ,20200327,112338410,10508403,0,0,S,22600,7400,10508402,10382632
000629.SZ,20200327,112338900,10508929,0,0,S,22600,700,10508928,10382632
000629.SZ,20200327,112339300,10509296,C,0,0,0,11300,7074415,0
000629.SZ,20200327,112342350,10512846,C,0,0,0,10000,0,10385422
000629.SZ,20200327,112343110,10513820,0,0,B,22700,6800,3834808,10513819
000629.SZ,20200327,112343800,10514642,C,0,0,0,9100,0,7878272
000629.SZ,20200327,112344040,10514897,C,0,0,0,600,0,10400049
000629.SZ,20200327,112344400,10515187,C,0,0,0,7300,10508400,0
000629.SZ,20200327,112344410,10515199,0,0,S,22600,2400,10515198,10382632
000629.SZ,20200327,112348890,10520037,0,0,B,22700,800,3834808,10520036
000629.SZ,20200327,112354310,10525297,0,0,B,22700,5000,3834808,10525296
000629.SZ,20200327,112357810,10528969,0,0,B,22700,7700,3834808,10528968
000629.SZ,20200327,112357810,10528970,0,0,B,22700,11400,3883144,10528968
000629.SZ,20200327,112357810,10528971,0,0,B,22700,4000,3891850,10528968
000629.SZ,20200327,112357810,10528972,0,0,B,22700,4100,4000105,10528968
000629.SZ,20200327,112357810,10528973,0,0,B,22700,2800,4014770,10528968
000629.SZ,20200327,112359980,10530998,0,0,B,22700,700,4014770,10530997
000629.SZ,20200327,112400940,10532103,0,0,B,22700,2400,4014770,10532102
000629.SZ,20200327,112401010,10532195,C,0,0,0,1000,0,10504319
000629.SZ,20200327,112404340,10535740,C,0,0,0,3000,263838,0
000629.SZ,20200327,112410800,10543937,0,0,B,22700,800,4014770,10543936
000629.SZ,20200327,112411420,10544535,C,0,0,0,3000,8775916,0
000629.SZ,20200327,112411960,10545097,0,0,B,22700,1100,4014770,10545096
000629.SZ,20200327,112411960,10545101,C,0,0,0,1800,0,10410516
000629.SZ,20200327,112411960,10545102,C,0,0,0,3500,0,10424822
000629.SZ,20200327,112411960,10545103,C,0,0,0,1200,0,10394607
000629.SZ,20200327,112411960,10545104,C,0,0,0,1100,0,10410515
000629.SZ,20200327,112411960,10545105,C,0,0,0,5000,0,10394608
000629.SZ,20200327,112411960,10545106,C,0,0,0,1600,0,10394618
000629.SZ,20200327,112412030,10545194,C,0,0,0,700,0,10394584
000629.SZ,20200327,112412050,10545230,C,0,0,0,2000,0,10394596
000629.SZ,20200327,112412080,10545262,C,0,0,0,2300,0,10394624
000629.SZ,20200327,112414360,10548988,0,0,B,22700,2400,4014770,10548987
000629.SZ,20200327,112415000,10549713,C,0,0,0,30000,0,139047
000629.SZ,20200327,112417060,10552957,0,0,B,22700,19800,4014770,10552956
000629.SZ,20200327,112417060,10552958,0,0,B,22700,1300,4175837,10552956
000629.SZ,20200327,112417180,10553079,0,0,B,22700,2200,4175837,10553078
000629.SZ,20200327,112417230,10553166,C,0,0,0,1000,0,10534613
000629.SZ,20200327,112418580,10554916,0,0,B,22700,11500,4175837,10554915
000629.SZ,20200327,112418580,10554917,0,0,B,22700,2000,4283634,10554915
000629.SZ,20200327,112418580,10554918,0,0,B,22700,3600,4492981,10554915
000629.SZ,20200327,112418580,10554919,0,0,B,22700,2000,4768472,10554915
000629.SZ,20200327,112418580,10554920,0,0,B,22700,300,4963526,10554915
000629.SZ,20200327,112418580,10554921,0,0,B,22700,10000,5010082,10554915
000629.SZ,20200327,112418580,10554922,0,0,B,22700,20000,5474767,10554915
000629.SZ,20200327,112418580,10554923,0,0,B,22700,5000,5496650,10554915
000629.SZ,20200327,112418580,10554924,0,0,B,22700,9000,5561073,10554915
000629.SZ,20200327,112418580,10554925,0,0,B,22700,6300,5574429,10554915
000629.SZ,20200327,112418580,10554926,0,0,B,22700,2800,5790106,10554915
000629.SZ,20200327,112418580,10554927,0,0,B,22700,800,6349505,10554915
000629.SZ,20200327,112418580,10554928,0,0,B,22700,1000,6394439,10554915
000629.SZ,20200327,112418580,10554929,0,0,B,22700,19000,6499032,10554915
000629.SZ,20200327,112418580,10554930,0,0,B,22700,3000,6508083,10554915
000629.SZ,20200327,112418580,10554931,0,0,B,22700,2000,6583818,10554915
000629.SZ,20200327,112418580,10554932,0,0,B,22700,400,6603939,10554915
000629.SZ,20200327,112418580,10554933,0,0,B,22700,18000,6799661,10554915
000629.SZ,20200327,112418580,10554934,0,0,B,22700,1000,6821534,10554915
000629.SZ,20200327,112418580,10554935,0,0,B,22700,27000,7190820,10554915
000629.SZ,20200327,112418580,10554936,0,0,B,22700,1000,7377781,10554915
000629.SZ,20200327,112418580,10554937,0,0,B,22700,2200,7539980,10554915
000629.SZ,20200327,112418580,10554938,0,0,B,22700,10000,8169369,10554915
000629.SZ,20200327,112418580,10554939,0,0,B,22700,10000,8188991,10554915
000629.SZ,20200327,112418580,10554940,0,0,B,22700,2500,8190898,10554915
000629.SZ,20200327,112418580,10554941,0,0,B,22700,29600,8279613,10554915
000629.SZ,20200327,112419100,10555541,0,0,B,22700,1100,8279613,10555540
000629.SZ,20200327,112419530,10556133,C,0,0,0,4900,10515196,0
000629.SZ,20200327,112419540,10556148,0,0,S,22600,2400,10556147,10382632
000629.SZ,20200327,112420100,10556798,0,0,B,22700,1200,8279613,10556797
000629.SZ,20200327,112421870,10558706,0,0,B,22700,800,8279613,10558705
000629.SZ,20200327,112423450,10560684,0,0,B,22700,1200,8279613,10560683
000629.SZ,20200327,112425860,10563458,C,0,0,0,2500,10556144,0
000629.SZ,20200327,112425880,10563471,0,0,S,22600,2600,10563470,10382632
000629.SZ,20200327,112426820,10564333,0,0,B,22700,6500,8279613,10564332
000629.SZ,20200327,112428690,10566313,C,0,0,0,3000,0,10434841
000629.SZ,20200327,112429470,10567249,0,0,B,22700,2400,8279613,10567248
000629.SZ,20200327,112431800,10569767,0,0,B,22700,100,8279613,10569766
000629.SZ,20200327,112432680,10570506,0,0,B,22700,800,8279613,10570505
000629.SZ,20200327,112433250,10570915,C,0,0,0,8700,0,10418123
000629.SZ,20200327,112438770,10576664,C,0,0,0,70600,4833249,0
000629.SZ,20200327,112442270,10580143,C,0,0,0,1000,10479589,0
000629.SZ,20200327,112442340,10580245,0,0,B,22700,1900,8279613,10580244
000629.SZ,20200327,112442350,10580260,0,0,B,22700,1100,8279613,10580259
000629.SZ,20200327,112442400,10580410,C,0,0,0,1000,0,10553959
000629.SZ,20200327,112442430,10580721,C,0,0,0,3500,0,10504335
000629.SZ,20200327,112443820,10582449,0,0,B,22700,900,8279613,10582448
000629.SZ,20200327,112444090,10582721,0,0,B,22700,2200,8279613,10582720
000629.SZ,20200327,112444300,10582898,0,0,B,22700,200,8279613,10582897
000629.SZ,20200327,112444300,10582899,0,0,B,22700,300,8293119,10582897
000629.SZ,20200327,112444300,10582900,0,0,B,22700,10000,8371515,10582897
000629.SZ,20200327,112444300,10582901,0,0,B,22700,50000,8631377,10582897
000629.SZ,20200327,112444300,10582902,0,0,B,22700,3000,8652163,10582897
000629.SZ,20200327,112444300,10582903,0,0,B,22700,4300,8703099,10582897
000629.SZ,20200327,112444300,10582904,0,0,B,22700,5000,8798185,10582897
000629.SZ,20200327,112444300,10582905,0,0,B,22700,24000,8807945,10582897
000629.SZ,20200327,112444300,10582906,0,0,B,22700,7200,8860902,10582897
000629.SZ,20200327,112444300,10582907,0,0,B,22700,9500,8881927,10582897
000629.SZ,20200327,112444300,10582908,0,0,B,22700,70000,8914104,10582897
000629.SZ,20200327,112444300,10582909,0,0,B,22700,3000,8959954,10582897
000629.SZ,20200327,112444300,10582910,0,0,B,22700,100,8967244,10582897
000629.SZ,20200327,112444300,10582911,0,0,B,22700,20000,8977806,10582897
000629.SZ,20200327,112444300,10582912,0,0,B,22700,2800,9006646,10582897
000629.SZ,20200327,112444300,10582913,0,0,B,22700,100,9073221,10582897
000629.SZ,20200327,112444300,10582914,0,0,B,22700,700,9092625,10582897
000629.SZ,20200327,112444300,10582915,0,0,B,22700,10000,9153878,10582897
000629.SZ,20200327,112444300,10582916,0,0,B,22700,800,9171718,10582897
000629.SZ,20200327,112444680,10583224,C,0,0,0,9800,0,10550642
000629.SZ,20200327,112445250,10583840,C,0,0,0,800,9311348,0
000629.SZ,20200327,112445630,10584215,C,0,0,0,4800,0,10382626
000629.SZ,20200327,112445710,10584323,0,0,B,22700,100,9171718,10584322
000629.SZ,20200327,112446640,10585352,0,0,B,22700,100,9171718,10585351
000629.SZ,20200327,112446640,10585353,0,0,B,22700,2100,9192333,10585351
000629.SZ,20200327,112446960,10585692,0,0,B,22700,1500,9192333,10585691
000629.SZ,20200327,112446960,10585693,0,0,B,22700,5000,9394133,10585691
000629.SZ,20200327,112446960,10585694,0,0,B,22700,1500,9492507,10585691
000629.SZ,20200327,112448010,10586870,0,0,B,22700,3600,9492507,10586869
000629.SZ,20200327,112448560,10587539,0,0,B,22700,7700,9492507,10587538
000629.SZ,20200327,112449830,10588977,C,0,0,0,20000,0,4838128
000629.SZ,20200327,112451650,10590736,C,0,0,0,400,0,10414401
000629.SZ,20200327,112451650,10590737,C,0,0,0,400,0,10411385
000629.SZ,20200327,112451650,10590738,C,0,0,0,1900,0,10411095
000629.SZ,20200327,112451650,10590739,C,0,0,0,1900,0,10410915
000629.SZ,20200327,112451650,10590740,C,0,0,0,400,0,10414404
000629.SZ,20200327,112451650,10590741,C,0,0,0,700,0,10416232
000629.SZ,20200327,112451650,10590742,C,0,0,0,3100,0,10414420
000629.SZ,20200327,112451650,10590744,C,0,0,0,700,0,10414448
000629.SZ,20200327,112451650,10590745,C,0,0,0,1900,0,10416235
000629.SZ,20200327,112451690,10590788,0,0,B,22700,1100,9492507,10590787
000629.SZ,20200327,112451690,10590790,0,0,B,22700,5000,9492507,10590789
000629.SZ,20200327,112451700,10590805,0,0,B,22700,4200,9492507,10590804
000629.SZ,20200327,112451700,10590807,0,0,B,22700,1100,9492507,10590806
000629.SZ,20200327,112452340,10591552,0,0,B,22700,10000,9492507,10591551
000629.SZ,20200327,112452740,10591967,C,0,0,0,3000,0,10579671
000629.SZ,20200327,112453140,10592346,0,0,B,22700,8600,9492507,10592345
000629.SZ,20200327,112454860,10594006,0,0,S,22600,100,10594005,10382632
000629.SZ,20200327,112454880,10594028,0,0,B,22700,800,9492507,10594027
000629.SZ,20200327,112455050,10594229,C,0,0,0,20000,10557158,0
000629.SZ,20200327,112455930,10595125,C,0,0,0,50000,8855036,0
000629.SZ,20200327,112457000,10596031,0,0,B,22700,1100,9492507,10596030
000629.SZ,20200327,112457000,10596032,0,0,B,22700,1000,9576163,10596030
000629.SZ,20200327,112457000,10596033,0,0,B,22700,12900,9627857,10596030
000629.SZ,20200327,112457170,10596175,0,0,B,22700,22100,9627857,10596174
