time,trade_price,volume
112518780,22700,1200
112527920,22700,700
112529870,22700,1000
112529870,22700,1200
112529870,22700,11200
112529870,22700,20000
112534920,22700,1200
112534920,22700,17200
112534920,22700,26200
112534920,22700,36100
112534920,22700,42700
112534920,22700,43100
112534920,22700,44100
112534920,22700,50000
112538780,22700,800
112543260,22700,900
112543260,22700,1100
112543260,22700,1200
112549890,22700,800
112558270,22700,1000
112600840,22700,800
112602060,22700,1300
112602060,22700,2300
112602060,22700,5000
112604310,22700,1000
112612120,22700,600
112612120,22700,800
112613090,22700,400
112613840,22700,700
112613840,22700,2400
112614010,22700,1200
112614090,22700,800
112616340,22700,1200
112618900,22700,1100
112618900,22700,3000
112618900,22700,800
112619030,22700,400
112621070,22700,300
112622170,22700,10000
112622790,22700,900
112624250,22700,1200
112624650,22700,2200
112629530,22700,1100
112630370,22700,3600
112630560,22700,3300
112632640,22700,1100
112634270,22700,4600
112634720,22700,800
112634830,22700,2800
112635870,22700,1100
112636720,22700,10000
112636800,22700,2400
112642790,22700,1200
112645910,22700,700
112656970,22700,800
112657040,22600,40400
112657040,22600,42600
112657040,22600,53000
112659130,22700,1000
112702960,22700,1000
112707110,22700,2000
112707220,22700,1100
112707800,22700,700
112718980,22700,800
112719390,22700,1200
112721570,22700,2500
112727550,22700,10000
112729790,22700,700
112731530,22700,1200
112740880,22700,800
112745180,22700,10000
112750340,22600,1000
112751250,22700,15800
112751250,22700,15900
112751250,22700,20000
112751620,22700,800
112752180,22600,100
112756920,22700,5100
112756920,22700,10000
112759020,22700,1100
112759100,22700,20000
112802290,22700,2400
112802290,22700,4400
112802290,22700,24400
112802290,22700,25900
112802290,22700,32900
112802290,22700,33900
112802290,22700,38900
112802290,22700,44100
112802830,22700,900
112806970,22700,13900
112806970,22700,18600
112806970,22700,20600
112806970,22700,25600
112806970,22700,31500
112806970,22700,31600
112812530,22700,6500
112812530,22700,10000
112813360,22600,100
112813580,22700,800
112815680,22700,6700
112815680,22700,8300
112815680,22700,12300
112815680,22700,18900
112819060,22700,6400
112819480,22700,10000
112820540,22700,1700
112824810,22700,700
112827170,22700,4600
112827170,22700,5000
112828320,22700,5000
112829060,22700,1100
112835860,22700,700
112845760,22700,9300
112845760,22700,10000
112846250,22700,1100
112846750,22700,900
112848260,22700,11000
112848260,22700,21000
112848260,22700,21100
112848260,22700,21200
112848260,22700,22200
112848260,22700,26200
112848260,22700,27000
112848260,22700,60000
112850630,22700,10000
112857080,22700,20000
112857900,22700,900
112901200,22600,100
112903680,22700,1100
112906430,22700,2400
112906730,22700,17600
112906740,22700,1100
112908680,22600,1100
112908840,22700,800
112909590,22700,500
112911530,22700,2200
112913110,22700,2200
112915070,22700,1100
112918720,22700,2400
112918790,22700,1100
112919820,22700,900
112922260,22700,1100
112923030,22700,400
112926090,22700,200
112930630,22700,700
112930900,22700,1100
112934960,22700,1100
112936890,22700,2400
112939220,22700,3900
112940160,22700,1100
112941640,22700,800
112946250,22700,3000
112949550,22600,600
112951050,22700,5000
112952830,22700,800
130000180,22700,25300
130000180,22700,37700
130000180,22700,40200
130000180,22700,60000
130000250,22700,2500
130000250,22700,1200
130000410,22700,400
130000430,22600,4800
130000450,22700,6100
130000450,22700,22300
130000630,22700,1200
130000720,22600,100
130000780,22700,7400
130001000,22600,1000
130001030,22600,100
130001050,22700,800
130001060,22600,2000
130001170,22700,10000
130001640,22700,1000
130001830,22700,26200
130001830,22700,50000
130001890,22700,200
130001980,22700,7200
130002040,22600,100
130002160,22700,200
130002250,22700,5600
130002380,22600,400
130002390,22700,6000
130002460,22700,100
130002510,22700,2000
130002880,22700,2900
130002890,22700,5000
130003030,22700,4000
130003270,22700,18800
130003530,22700,6800
130003920,22700,200
130004800,22700,500
130005020,22700,3000
130005800,22700,700
130006880,22700,10000
130007120,22700,12400
130007190,22700,600
130007300,22700,500
130007770,22700,300
130015550,22700,800
130017120,22700,1100
130017820,22700,2400
130024710,22700,700
130024710,22700,800
130024710,22700,3000
130024710,22700,6400
130026860,22700,800
130028020,22600,200
130037960,22700,800
130039150,22600,700
130046060,22700,600
130048950,22700,700
130050580,22600,2300
130057070,22600,18000
130059680,22700,700
130059680,22700,800
130108690,22700,300
130110630,22700,900
130117050,22600,7500
130118560,22700,900
130121640,22700,200
130121640,22700,700
130124280,22700,12800
130132700,22700,700
130137340,22600,101500
130141680,22600,1200
130143640,22700,800
130147980,22600,5100
130154920,22700,800
130159050,22600,1100
130205030,22600,300
130205890,22700,900
130214570,22600,1000
130215990,22700,1000
130216950,22700,800
130221670,22700,1700
130221670,22700,5900
130225890,22600,1500
130227670,22700,700
130227870,22700,5000
130228220,22700,200
130238720,22700,800
130247700,22700,11000
130248190,22700,700
130249850,22700,800
130301910,22700,700
130313030,22700,900
130319590,22600,136000
130324010,22700,800
130325160,22700,300
130325420,22600,9000
130326640,22700,700
130334770,22700,900
130336530,22700,100
130345880,22700,800
130356970,22700,900
130407960,22700,800
130408420,22600,36800
130418630,22600,65800
130419010,22700,700
130423720,22600,4800
130429320,22600,2500
130430530,22700,900
130440900,22700,700
130442050,22600,9600
130448860,22700,1000
130451810,22700,800
130502850,22700,800
130504580,22600,5500
130506350,22600,700
130511420,22600,300
130514010,22700,700
130524580,22700,800
130536050,22700,800
130543490,22600,600
130546780,22700,900
130557720,22700,800
130607850,22700,4000
130608650,22700,700
130619810,22700,800
130625520,22600,700
130625880,22700,1600
130630730,22700,800
130632490,22600,300
130633020,22600,1100
130641760,22700,900
130643600,22700,6500
130653120,22700,700
130703630,22700,700
130714530,22700,900
130724470,22700,100
130725750,22700,700
130737060,22700,800
130747790,22600,3600
130747980,22700,800
130758590,22700,700
130809780,22700,800
130811530,22600,11200
130811530,22600,11400
130811530,22600,12800
130820570,22700,800
130832040,22700,800
130832250,22600,3600
130832250,22600,7300
130842680,22700,800
130842710,22600,1300
130842710,22600,11300
130842710,22600,12400
130843180,22700,3100
130850360,22700,3300
130853640,22700,900
130858410,22600,4800
130858410,22600,6800
130858410,22600,7000
130858410,22600,9200
130858410,22600,15000
130905830,22700,700
130917030,22700,700
130919490,22600,1000
130921140,22700,1000
130927960,22700,800
130938600,22700,800
130949880,22700,700
130957500,22700,2200
131000010,22600,8300
131000010,22600,8800
131000010,22600,9000
131000610,22700,800
131001700,22600,2400
131003720,22600,17400
131003720,22600,22400
131003720,22600,22700
131003720,22600,46700
131011070,22600,2400
131011740,22700,900
131012920,22600,1100
131013400,22700,18400
131014940,22600,3300
131017630,22600,2200
131018650,22600,900
131019400,22600,2500
131022670,22700,700
131026750,22700,100
131030610,22600,1100
131033570,22600,2200
131033670,22700,800
131034000,22600,900
131036300,22600,1100
131039900,22700,1300
131044930,22700,800
131049500,22600,6500
131054040,22700,2600
131054230,22700,2000
131055790,22700,700
131100320,22700,3200
131102650,22600,1800
131102650,22600,1900
131102650,22600,3000
131106280,22600,8700
131106280,22600,9300
131106280,22600,11300
131106280,22600,11500
131106280,22600,14500
131106280,22600,16700
131106280,22600,21800
131106280,22600,21900
131106280,22600,27100
131106900,22700,900
131116500,22600,900
131118010,22700,800
131128610,22700,700
131139640,22700,800
131149540,22600,3900
131149540,22600,4600
131151130,22700,800
131201560,22700,800
131202700,22600,1800
131203010,22700,4000
131208950,22600,2200
131212920,22700,800
131217120,22600,1100
131218790,22600,3300
131221620,22600,1100
131223460,22600,2400
131223460,22600,3500
131223590,22700,500
131226600,22600,100
131228290,22600,4400
131230430,22600,2200
131240560,22600,4100
131240560,22600,4300
131246400,22600,100
131326940,22700,2000
131349870,22600,3300
131349870,22600,3700
131349870,22600,6700
131349870,22600,7700
131349870,22600,8200
131349870,22600,12200
131349870,22600,12300
131349870,22600,62300
131349870,22600,72300
131349870,22600,73000
131349870,22600,76000
131349870,22600,79300
131349870,22600,83800
131349870,22600,98600
131349870,22600,103600
131349870,22600,112400
131349870,22600,112500
131349870,22600,117000
131349870,22600,120800
131349870,22600,131400
131349870,22600,144700
131349870,22600,152500
131349870,22600,154200
131349870,22600,155200
131349870,22600,155700
131349870,22600,155800
131349870,22600,179100
131349870,22600,181300
131349870,22600,181700
131349870,22600,201700
131349870,22600,202500
131349870,22600,202600
131349870,22600,206000
131349870,22600,213100
131349870,22600,215100
131349870,22600,235900
131349870,22600,245900
131349870,22600,247600
131349870,22600,248600
131349870,22600,250000
131355580,22600,28600
131355580,22600,31000
131355580,22600,31600
131355580,22600,31900
131355580,22600,33100
131355580,22600,37500
131355580,22600,41900
131355580,22600,42100
131355580,22600,44400
131355580,22600,45900
131355580,22600,55900
131355580,22600,142400
131355580,22600,144600
131355580,22600,149600
131355580,22600,152600
131355580,22600,156600
131355580,22600,156700
131355580,22600,170200
131355580,22600,180200
131355580,22600,181200
131355580,22600,181400
131355580,22600,183600
131355580,22600,184600
131355580,22600,184800
131355580,22600,187600
131355580,22600,192000
131355580,22600,192400
131355580,22600,197400
131355580,22600,199400
131355580,22600,200900
131355590,22600,3500
131355590,22600,7500
131356920,22600,400
131356920,22600,700
131357270,22600,2000
131357580,22600,100
131357610,22600,3000
131357640,22600,1200
131357640,22600,5200
131407060,22500,200
131415470,22500,2000
131416070,22600,2700
131427950,22500,1100
131434090,22600,2400
131434090,22600,3000
131448830,22500,1200
131454780,22600,700
131509360,22600,400
131511260,22600,3400
131522380,22600,1000
131539340,22600,1000
131543780,22600,100
131651100,22600,7800
131651100,22600,7900
131654470,22600,2800
131702750,22500,2200
131702750,22500,2500
131702750,22500,3700
131702750,22500,3900
131702750,22500,5400
131702750,22500,7000
131716680,22600,5000
131722500,22600,4800
131722500,22600,10000
131736100,22600,300
131737970,22500,400
131737970,22500,1200
131741250,22600,400
131746910,22600,1000
131750500,22600,1100
131750500,22600,3300
131759580,22600,1000
131809660,22500,200
131809660,22500,800
131906180,22600,1200
131911370,22600,1600
131927940,22600,1300
131957460,22600,1000
132005340,22600,21700
132005340,22600,26700
132005340,22600,30000
132014400,22500,1900
132028930,22500,2600
132031820,22600,18100
132031820,22600,29600
132031820,22600,30000
132046080,22500,100
132050890,22600,200
132104270,22500,4800
132104270,22500,5800
132104270,22500,14000
132116560,22600,1100
132149800,22600,10000
132158820,22600,800
132226540,22600,2200
132239810,22600,200
132239810,22600,1200
132239810,22600,4200
132239810,22600,14200
132239810,22600,19200
132239810,22600,19300
132239810,22600,22500
132239810,22600,23300
132239810,22600,24000
132244010,22500,1200
132256880,22600,500
132302430,22600,800
132302430,22600,900
132302430,22600,2600
132303490,22500,2100
132329020,22600,500
132329020,22600,3000
132332950,22600,800
132348100,22500,1500
132407930,22500,300
132424250,22600,400
132441050,22600,3500
132501140,22500,5000
132506910,22500,1700
132514010,22500,1000
132538180,22600,100
132538360,22500,69000
132538360,22500,69300
132538360,22500,72300
132538360,22500,90300
132538360,22500,100300
132538360,22500,101300
132538360,22500,102300
132538360,22500,102400
132538360,22500,122400
132538360,22500,122500
132538360,22500,122600
132538360,22500,122700
132538360,22500,122800
132538360,22500,122900
132538360,22500,123000
132538360,22500,123100
132538360,22500,123200
132538360,22500,126300
132538360,22500,126800
132538360,22500,130000
132544290,22600,100
132547470,22500,1100
132613380,22600,200
132621420,22500,3000
132707370,22600,700
132719460,22600,2900
132801370,22500,2700
132801370,22500,3000
132811120,22500,6400
132817250,22600,100
132900180,22600,3100
132955480,22500,2400
133014790,22500,900
133014790,22500,33600
133017810,22500,1100
133038940,22500,2000
133040490,22600,100
133048340,22600,2400
133049610,22600,6100
133049610,22600,10000
133103700,22500,1100
133104680,22600,1000
133114910,22500,8000
133118610,22500,2200
133126940,22600,100
133126940,22600,1300
133131990,22500,26300
133131990,22500,33600
133158900,22600,1200
133214450,22500,3000
133224140,22600,400
133307560,22600,100
133309740,22500,1300
133314490,22600,100
133315720,22600,200
133326110,22600,1100
133329340,22600,1200
133332310,22500,1100
133336180,22600,2800
133337590,22500,300
133358440,22500,1200
133400230,22600,3200
133411390,22500,1000
133424720,22500,100
133427060,22500,2800
133453420,22600,1100
133512130,22500,100
133521840,22600,1000
133529960,22500,11300
133534250,22600,100
133538700,22600,1000
133557770,22600,800
133600750,22600,3500
133611340,22600,2000
133628450,22500,27200
133630220,22600,1100
133709010,22500,300
133710860,22500,10000
133711760,22500,3100
133717610,22500,600
133747600,22600,2000
133806580,22500,100
133810090,22500,700
133812360,22500,1200
133812560,22600,100
133829510,22600,1200
133851580,22500,200
133855280,22600,2000
133920650,22600,1100
133934370,22600,3000
134000250,22600,3100
134012550,22500,100
134016810,22500,42700
134016920,22500,4300
134016920,22500,7300
134017830,22600,5000
134035890,22600,1100
134043180,22600,100
134057970,22600,5800
134106650,22600,1200
134113120,22600,2200
134113120,22600,3500
134113120,22600,5000
134125290,22500,1000
134135850,22600,300
134136200,22500,1100
134136200,22500,10000
134154470,22600,4500
134203430,22600,700
134204420,22500,300
134225870,22600,2700
134227790,22500,10000
134232630,22600,1300
134234570,22500,1000
134234570,22500,2000
134235430,22600,1100
134255420,22500,1000
134255420,22500,1200
134305250,22600,100
134328570,22600,2400
134334100,22500,3400
134338510,22500,3000
134417230,22600,1200
134424790,22600,700
134424790,22600,3700
134435290,22500,300
134435450,22500,300
134441120,22500,100
134453450,22600,300
134453450,22600,3500
134512930,22500,2700
134512930,22500,157400
134523890,22600,6800
134523890,22600,8700
134534060,22600,2000
134534170,22600,1000
134537200,22500,2000
134538470,22600,100
134539590,22600,1100
134553410,22600,3900
134553410,22600,4500
134554110,22500,1000
134600170,22600,3100
134605290,22600,4300
134606870,22500,500
134616730,22500,27800
134629940,22600,2000
134629940,22600,8000
134629940,22600,9000
134629940,22600,19000
134629940,22600,19500
134629940,22600,19800
134629940,22600,24000
134702340,22500,300
134718360,22600,4500
134719400,22500,3000
134732010,22600,200
134752170,22600,2900
134753020,22600,1100
134753040,22600,3300
134757990,22600,3000
134800960,22600,800
134801840,22600,2500
134805310,22600,100
134805850,22600,1000
134817120,22600,1900
134818670,22600,4300
134828790,22500,3000
134852800,22600,100
134903620,22500,200
134906080,22600,200
134918880,22600,4900
134918880,22600,9900
134918880,22600,11200
134922540,22600,1100
134934930,22600,1100
134941050,22600,600
134943060,22600,1100
134953400,22500,23000
134957770,22500,1700
135007340,22500,4300
135013620,22500,100
135015440,22600,1100
135017090,22600,700
135017090,22600,4000
135031230,22600,100
135045770,22500,5300
135051830,22600,1300
135116800,22500,1200
135132120,22500,1000
135136220,22600,1100
135149830,22600,2200
135200300,22600,3400
135204390,22500,300
135212670,22500,1000
135220690,22500,100
135225640,22500,9600
135233610,22600,15600
135233610,22600,35600
135233610,22600,39500
135233610,22600,41200
135233610,22600,44200
135241380,22500,300
135241480,22500,5000
135306200,22600,100
135309700,22500,10000
135310650,22500,6700
135315170,22600,1000
135326530,22500,500
135330680,22600,1200
135340660,22600,3000
135403640,22500,200
135405470,22600,3000
135439210,22500,400
135459710,22600,1100
135507180,22600,1900
135514470,22500,1000
135517340,22500,100
135517630,22600,1100
135518980,22600,1100
135523760,22500,600
135525930,22600,1100
135527690,22600,2200
135528270,22600,100
135528960,22600,1100
135529570,22600,100
135533860,22600,1100
135550560,22600,7800
135550560,22600,8900
135557410,22600,1300
135614110,22500,100
135627640,22600,1000
135631140,22500,1100
135632130,22600,900
135642700,22600,800
135706260,22600,1100
135708150,22500,300
135709630,22600,1200
135726120,22600,500
135737430,22600,1000
135740590,22600,1200
135743170,22600,1100
135753110,22600,400
135756350,22500,500
135756360,22600,100
135800020,22600,3200
135804300,22600,1200
135814230,22600,7200
135814230,22600,9000
135814230,22600,17000
135814230,22600,20000
135814230,22600,47300
135816510,22600,1100
135824180,22600,58900
135826390,22600,1200
135835090,22500,800
135840290,22500,2300
135852470,22600,1500
135852470,22600,2000
135858750,22600,1100
135903140,22500,87600
135903630,22500,200
135906920,22500,43000
135948120,22600,2200
135954240,22600,1100
135956940,22600,2200
140004190,22600,1100
140009140,22600,1100
140009410,22600,200
140019340,22500,100
140026150,22600,100
140036110,22500,100
140043880,22500,30700
140047980,22500,300
140049240,22600,200
140049240,22600,900
140104290,22600,100
140119310,22500,6400
140137100,22500,1000
140149530,22500,5200
140151370,22600,300
140152500,22600,1100
140154860,22600,2200
140156370,22600,1100
140156730,22600,200
140204480,22500,5400
140206780,22600,4400
140208160,22600,2100
140210920,22600,100
140211500,22600,17700
140211500,22600,22800
140211500,22600,24000
140215630,22600,200
140221210,22500,2700
140225680,22600,1100
140225940,22500,300
140257840,22600,100
140300220,22600,3300
140304700,22500,100
140312980,22600,1100
140317570,22600,2700
140318680,22600,100
140319550,22600,1100
140324040,22600,1100
140325120,22600,4400
140326730,22600,1100
140330580,22600,1100
140335070,22600,1100
140338770,22500,4300
140345170,22600,900
140358360,22600,1100
140400600,22500,200
140408460,22600,1100
140411950,22600,1100
140431160,22600,1100
140431840,22600,600
140433220,22500,5000
140438080,22600,500
140446820,22600,1300
140458760,22600,600
140503870,22600,1200
140507370,22500,5700
140511800,22500,100
140533200,22600,300
140537170,22600,100
140558310,22600,1200
140627470,22500,15400
140632580,22600,6500
140632580,22600,8400
140632580,22600,12400
140700610,22500,200
140716150,22600,100
140745990,22500,1100
140751360,22600,100
140755030,22600,300
140756500,22600,100
140805030,22600,100
140806610,22500,1300
140814610,22600,400
140816780,22500,100
140820040,22600,3500
140824690,22600,200
140832490,22600,1900
140834720,22600,1000
140844790,22600,300
140900190,22600,3200
140912550,22500,200
140918090,22600,1000
140938040,22600,4800
140938040,22600,9800
140938040,22600,10000
140946310,22600,200
141000330,22500,100
141003490,22600,100
141003740,22600,2000
141007830,22500,2000
141009670,22500,15000
141010770,22500,100
141019970,22600,2200
141029830,22500,1000
141030230,22600,100
141036690,22600,900
141041730,22500,100
141053300,22600,300
141102650,22600,100
141207580,22600,200
141212740,22600,100
141213800,22500,3300
141214630,22500,1000
141219170,22600,900
141222740,22600,1000
141242830,22500,300
141245690,22600,18400
141247580,22600,500
141249050,22600,1100
141249240,22500,3000
141256870,22600,100
141301030,22500,500
141301640,22500,1200
141303100,22600,1100
141315730,22500,18700
141331280,22500,200
141409860,22500,2000
141413370,22600,1200
141455780,22500,2900
141457020,22600,100
141458820,22500,1100
141458820,22500,2200
141500020,22600,1800
141500020,22600,3400
141508600,22500,300
141520780,22600,500
141524550,22500,500
141530310,22600,100
141536350,22600,1800
141536350,22600,7000
141536350,22600,20000
141541860,22500,18100
141541860,22500,20000
141550950,22600,200
141557560,22600,1100
141559930,22600,10000
141614770,22600,17400
141620120,22600,700
141651970,22600,500
141658870,22600,3000
141709830,22600,2000
141711320,22600,100
141718470,22600,500
141724680,22500,300
141724760,22500,100
141728960,22600,2200
141735420,22600,1100
141741230,22600,1100
141756290,22600,100
141835940,22600,1200
141846680,22600,200
141854170,22600,1200
141857470,22600,1100
141858720,22600,100
141905790,22600,600
141915790,22600,1200
141915910,22600,200
141921560,22500,4000
141925240,22600,400
141934240,22600,1100
141942990,22500,2500
142007870,22600,10000
142015390,22500,300
142026220,22600,100
142032910,22600,17000
142054020,22600,5600
142100270,22600,3300
142103510,22600,1600
142113110,22600,800
142113420,22600,100
142123120,22500,400
142126660,22600,200
142129660,22500,500
142129660,22500,1000
142150310,22500,8100
142202980,22500,5000
142212610,22500,200
142219870,22600,1100
142235950,22600,2200
142250490,22500,20000
142251280,22600,20000
142252930,22600,5500
142253320,22600,1000
142256730,22600,100
142258610,22500,100
142300720,22600,1100
142301320,22500,700
142305760,22500,200
142309410,22500,6500
142319660,22500,2800
142320650,22500,2000
142325470,22500,2300
142342900,22500,1300
142345670,22500,2200
142350220,22500,600
142353610,22600,1100
142354220,22600,2200
142355500,22600,2000
142356960,22600,1200
142359690,22600,15000
142405420,22500,200
142411170,22500,1000
142419190,22500,100
142423670,22600,500
142426380,22500,7000
142428610,22600,2000
142431270,22500,2000
142434790,22500,100
142435480,22600,1700
142510150,22500,200
142529150,22600,1200
142531340,22600,100
142544510,22500,8000
142546820,22600,2200
142550230,22600,1100
142550320,22500,5700
142551670,22500,2900
142554640,22500,1200
142557620,22500,5300
142557620,22500,1000
142557880,22600,1100
142602290,22500,1100
142603260,22500,1100
142603550,22500,2800
142603550,22500,4700
142607720,22600,1100
142609570,22500,1900
142615310,22600,1200
142621450,22600,1200
142627180,22600,1200
142629570,22600,4400
142639620,22500,200
142646640,22600,500
142649770,22600,1200
142700210,22600,3300
142712560,22500,18500
142712560,22500,28500
142712560,22500,31500
142712560,22500,41500
142712560,22500,56600
142723380,22500,300
142735750,22500,4600
142735750,22500,6200
142735750,22500,8200
142735750,22500,8400
142735750,22500,8700
142735750,22500,9800
142735750,22500,14300
142735750,22500,16300
142735750,22500,16500
142735750,22500,21500
142735750,22500,21600
142735750,22500,27500
142735750,22500,37500
142735750,22500,57500
142735750,22500,58000
142735890,22500,1800
142735890,22500,6200
142735890,22500,15500
142735890,22500,20700
142735890,22500,25800
142735890,22500,28000
142735890,22500,32900
142735890,22500,51900
142744400,22500,1000
142749290,22600,100
142751540,22500,4800
142751540,22500,12000
142754030,22500,12800
142754030,22500,22800
142754030,22500,23800
142754030,22500,29800
142754030,22500,43800
142754030,22500,45500
142754030,22500,45600
142754030,22500,45800
142754030,22500,55800
142754030,22500,64700
142754030,22500,69100
142754030,22500,74100
142754030,22500,75500
142754030,22500,105500
142754030,22500,121600
142754030,22500,121800
142754030,22500,126300
142754030,22500,128500
142754030,22500,180000
142754530,22600,800
142754530,22600,10000
142754680,22500,68500
142754680,22500,105500
142754680,22500,105800
142754680,22500,111800
142754680,22500,112300
142754680,22500,113100
142754680,22500,116300
142754680,22500,128100
142754680,22500,129100
142754680,22500,134600
142754680,22500,139200
142754680,22500,150200
142754680,22500,154600
142754680,22500,159000
142754680,22500,160300
142754680,22500,170300
142754680,22500,175400
142754680,22500,175600
142754680,22500,180400
142754680,22500,181200
142754680,22500,186600
142754680,22500,200600
142754680,22500,202800
142754680,22500,205000
142754680,22500,205200
142754680,22500,208600
142754680,22500,218600
142754680,22500,220700
142754680,22500,221400
142754680,22500,241400
142754680,22500,241800
142754680,22500,243300
142754680,22500,243900
142754680,22500,244300
142754680,22500,246500
142754680,22500,268000
142754690,22500,7500
142754700,22500,1000
142755600,22500,1000
142800600,22500,400
142800640,22500,300
142804370,22500,7100
142808390,22500,1000
142810920,22500,1500
142812160,22500,3000
142822250,22500,700
142824510,22500,1600
142831980,22600,1000
142831980,22600,1200
142836540,22500,400
142836540,22500,2600
142836540,22500,12600
142836540,22500,22600
142836540,22500,23600
142836540,22500,24600
142836540,22500,25600
142836540,22500,25800
142836540,22500,27000
142836540,22500,29000
142836540,22500,31000
142836540,22500,33200
142836540,22500,34300
142836540,22500,52400
142836540,22500,52500
142836540,22500,57500
142836540,22500,58100
142836540,22500,59100
142836540,22500,65100
142836540,22500,70100
142836540,22500,76800
142836540,22500,78800
142836540,22500,108800
142836540,22500,113200
142836540,22500,115200
142836540,22500,169800
142836540,22500,189600
142836540,22500,208900
142836540,22500,209400
142836540,22500,213800
142836540,22500,218800
142836540,22500,244900
142836540,22500,247100
142836540,22500,247200
142836540,22500,247400
142836540,22500,247800
142836540,22500,247900
142836540,22500,248900
142836540,22500,250700
142836540,22500,255100
142836540,22500,259500
142836540,22500,260000
142836540,22500,262200
142836540,22500,264400
142836540,22500,268800
142836540,22500,271400
142836540,22500,275800
142836540,22500,288200
142836540,22500,290200
142836540,22500,291200
142836540,22500,295600
142836540,22500,295700
142836540,22500,296100
142836540,22500,297100
142836540,22500,297600
142836540,22500,299800
142836540,22500,310200
142836540,22500,312500
142836540,22500,313400
142836540,22500,315100
142836540,22500,316500
142836540,22500,322500
142836540,22500,332500
142836540,22500,334500
142836540,22500,337900
142836540,22500,339900
142836540,22500,356700
142836540,22500,363100
142836540,22500,365300
142836540,22500,365400
142836540,22500,365500
142836540,22500,366200
142836540,22500,367600
142836540,22500,369700
142836540,22500,370600
142836540,22500,373200
142836540,22500,373300
142836540,22500,374300
142836540,22500,374400
142836540,22500,374700
142836540,22500,374800
142836540,22500,375400
142836540,22500,375500
142836540,22500,375800
142836540,22500,376800
142836540,22500,388300
142836540,22500,390500
142836540,22500,390600
142836540,22500,398700
142836540,22500,408700
142836540,22500,410700
142836540,22500,416400
142836540,22500,416500
142836540,22500,419600
142836540,22500,421600
142836540,22500,433800
142836540,22500,433900
142836540,22500,436900
142836540,22500,437000
142836540,22500,447000
142836540,22500,447100
142836540,22500,447200
142836540,22500,447300
142836540,22500,448600
142836540,22500,450000
142836540,22500,450100
142836540,22500,452300
142836540,22500,453900
142836540,22500,454300
142836540,22500,456300
142836540,22500,457300
142836540,22500,461700
142836540,22500,466100
142836540,22500,466200
142836540,22500,468400
142836540,22500,472800
142836540,22500,477200
142836540,22500,482200
142836540,22500,485500
142836540,22500,487700
142836540,22500,492300
142836540,22500,499900
142836540,22500,504300
142836540,22500,509900
142836540,22500,512000
142836540,22500,512100
142836540,22500,518600
142836540,22500,520000
142839630,22500,200
142840450,22500,7500
142840470,22500,900
142840470,22500,1000
142840470,22500,1100
142840470,22500,1200
142840470,22500,2000
142841580,22600,1100
142842920,22500,5200
142842920,22500,14100
142842920,22500,18500
142842920,22500,20700
142842920,22500,25700
142842920,22500,29900
142842920,22500,34300
142842920,22500,34800
142842920,22500,50000
142842950,22500,4800
142842950,22500,4900
142842950,22500,6400
142842950,22500,7500
142842980,22500,900
142842980,22500,1400
142842980,22500,2000
142843040,22500,300
142843040,22500,1100
142843040,22500,1600
142843040,22500,5100
142843630,22500,3200
142845330,22500,21800
142845330,22500,24000
142845330,22500,24200
142845330,22500,26800
142845330,22500,34800
142845330,22500,51600
142845330,22500,53800
142845330,22500,54700
142845330,22500,90100
142845330,22500,90700
142845330,22500,92100
142845330,22500,92200
142845330,22500,107200
142845330,22500,107700
142845330,22500,113700
142845330,22500,115100
142845330,22500,120100
142845330,22500,121600
142845330,22500,122100
142845330,22500,122300
142845330,22500,123300
142845330,22500,130300
142845330,22500,130400
142845330,22500,139600
142845330,22500,143400
142845330,22500,145700
142856390,22500,1600
142856390,22500,1900
142903660,22400,100
142906620,22400,100
142911100,22500,1000
142912070,22500,1100
142928000,22500,1100
142931200,22500,100
142933660,22500,1100
142938550,22400,2500
142942000,22500,4400
142943990,22400,8000
142952340,22500,900
142952340,22500,5200
142952340,22500,7900
142952630,22500,1100
143000140,22400,8000
143015460,22400,2600
143019490,22500,10000
143025200,22400,1000
143025380,22500,2400
143026400,22400,2000
143026710,22500,1100
143030540,22500,4300
143030540,22500,8400
143038910,22500,4400
143040160,22500,1200
143045840,22400,400
143102700,22500,3300
143102700,22500,10000
143128730,22500,1200
143139720,22500,100
143139720,22500,1500
143140480,22500,200
143144670,22500,18400
143144670,22500,19900
143144670,22500,45500
143144670,22500,54500
143144670,22500,55500
143144670,22500,59000
143144670,22500,62700
143144670,22500,68700
143144670,22500,70700
143144670,22500,81600
143144670,22500,82200
143144670,22500,122200
143144670,22500,122400
143144670,22500,132400
143148480,22500,1800
143148480,22500,2000
143148630,22500,800
143148630,22500,8900
143151610,22500,4600
143201950,22500,2000
143202700,22500,19400
143202700,22500,40900
143205860,22500,800
143205860,22500,5800
143205860,22500,7900
143206670,22500,2700
143206670,22500,9500
143211380,22400,3000
143221640,22500,8100
143223330,22500,11200
143227040,22500,700
143241330,22500,1000
143244930,22500,1400
143251970,22500,800
143251970,22500,5000
143254880,22500,800
143254880,22500,2300
143257400,22500,400
143258540,22400,2000
143301830,22400,2600
143301890,22400,5100
143301940,22400,1100
143301980,22400,1100
143304030,22400,1000
143308690,22400,900
143309800,22400,1000
143311660,22500,1100
143311660,22500,4500
143318580,22400,1700
143318580,22400,3400
143318650,22500,1200
143326150,22500,1800
143334790,22500,500
143335100,22400,1000
143339110,22500,3100
143339110,22500,8000
143340800,22500,300
143344410,22500,100
